coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODImmature2,Ambiguous ODImmature2
204x204,0.0,8.840776748,23.9817559,13.00111656,0.0,59.95602763,14.996375744,46.654535917,3.701213775,0.0,2.56475757,1.709879628,6.2416543309999994,0.0,14.53459731,3.685975353,13.345472694,0.0,6.3357536119999995,9.029293682,42.657284455,4.625873984,21.06769377,0.85494057,5.79813837,23.142677372,2.787656512,0.85494057,0.0,0.0,0.0,0.85494057,65.01879081199999,11.860329977,1.932715942,1.932715942,18.355859443,11.981964275,0.0,0.0,3.685975353,17.3950088,3.64259557,1.850624412,0.0,10.36318298,2.581908308,16.103622011,5.55179047,89.42302709799999,0.0,0.85494057,1.850624412,2.705564982,0.85494057,34.027276447999995,14.300618002,11.354091353,0.0,0.85494057,0.0,27.223768557,12.144151755,28.953118123,0.0,4.720356805,8.840776748,0.0,2.581908308,0.0,9.166789907,2.581908308,0.85494057,16.503035091,62.850516475000006,8.634961864,0.85494057,36.114371178,9.663505567,0.85494057,0.0,2.581908308,35.774015262,0.0,0.0,3.453997819,3.436847366,3.6596836799999997,0.0,0.0,3.5605040399999996,20.425836667,0.0,43.521411594,20.961726225,94.179253156,13.91468641,5.181017882,6.488870286999999,0.0,5.984575239,0.0,8.42157058,0.0,9.152888013,3.64259557,0.0,0.0,0.0,12.637667894,1.726967738,8.617940434,44.318778784,1.726967738,24.09549785,0.0,0.0,9.254157884,12.937772401,7.122822719,5.79813837,21.087116298,0.85494057,7.56663001,0.0,19.875439616,4.720356805,0.0,3.865416235,1.726967738,9.276509638,11.150492148,0.0,0.0,56.921722458999994,0.02493857,0.104603667,0.07550478099999999,0.15909398400000002,0.018385249,0.06584232799999999,0.512899224,0.452947761,0.183308543,0.157891858,0.272853375,0.146909104,1.767542654,0.013323,0.177438097,0.06976755300000001,1.834364486,0.00943649,0.043313847,0.0,3.0,3.0,"[[1, 2, 4], [2, 3, 4]]"
205x205,0.0,8.07092873,14.938728896,9.24550489,0.0,25.951672883,11.130959509,39.372104726,3.701213775,0.0,9.945166095,2.872747552,10.526423841,0.0,14.53459731,0.0,17.713692371,4.070140566,3.116003541,5.163877447,10.857664032999999,31.33702035,7.512881383,0.85494057,1.649354052,23.535714495,0.85494057,8.413683852,3.055511578,0.581430098,0.581430098,1.436370668,34.566946422,28.841570888000003,0.0,0.0,20.305939444,10.104109779,0.824693815,0.581430098,13.95546773,0.0,6.604714009,1.850624412,0.0,10.36318298,2.581908308,9.545032084999999,6.714658394000001,78.48876746699999,0.581430098,0.85494057,1.850624412,2.705564982,0.85494057,19.151539168,2.705564982,13.301533843000001,0.0,2.842502309,0.0,13.448098139999999,17.038986136,8.275837770999999,0.0,0.85494057,7.732754621,7.623617093,2.581908308,0.824693815,3.7621797750000003,9.517603506,0.85494057,44.501598384000005,40.16670010000001,8.634961864,0.85494057,28.988757957999997,11.04758503,29.92955028,6.217485452,3.744776232,36.936883185999996,0.0,0.0,4.035427917,5.1812005370000005,2.889835662,4.651581567,0.824693815,4.966627953,23.093567909,0.581430098,32.285128605,11.87078515,35.917008258,9.279415964,12.063413169,5.137584443,1.649354052,7.972136978,0.0,7.030235825,0.0,7.613224842999999,1.709879628,0.581430098,50.891192077999996,0.581430098,18.765028193,7.363023092,15.078689602999999,36.00769717199999,4.539189714,42.85181806,0.0,0.824693815,9.254157884,0.0,8.141697944,8.691566932,18.419009513,0.85494057,4.282643873,5.529553911,26.664374088000002,1.436370668,0.0,0.0,13.579964186000002,11.130588021,4.582641284999999,0.0,0.0,26.644902364,0.040349325,0.089710333,0.06174536,0.125804416,0.00197471,0.07769539,0.897710672,0.0,0.0,0.0,0.332735054,0.0,1.026683872,0.0,0.217346533,0.07976461,2.1877369570000003,0.518427849,0.023129424000000003,0.0,3.0,3.0,"[[1, 3, 4], [0, 1, 2]]"
206x206,0.0,8.07092873,37.210603656,5.8257315290000005,0.0,62.106918773000004,1.726967738,13.22192214,3.701213775,0.0,7.380408525,1.162867924,9.671483271,0.0,0.0,0.0,11.729117131999999,4.070140566,6.031997897,3.453997819,34.689448356,35.962894334,23.451060013,0.0,1.649354052,22.680773925,0.0,7.558743282,3.055511578,0.581430098,0.581430098,0.581430098,19.179925812,27.986630318000003,0.0,0.0,19.450998874,7.5393522090000005,0.824693815,0.581430098,13.95546773,0.0,4.894834381,1.850624412,0.0,10.36318298,1.726967738,6.476498396,6.714658394000001,76.77888783899999,0.581430098,0.0,1.850624412,1.850624412,0.0,17.44165954,1.850624412,5.607126170000001,0.0,1.987561739,0.0,23.049966177,10.199456612,0.581430098,0.0,0.0,7.732754621,7.623617093,1.726967738,0.824693815,7.533113189,8.662662936,0.0,37.662068860000005,93.963527602,8.634961864,0.0,31.401025481999998,11.04758503,29.07460971,6.217485452,2.889835662,12.143993545999999,0.0,0.0,4.035427917,3.471320909,2.889835662,4.651581567,0.824693815,3.256748325,17.963998037,0.581430098,22.881136834,4.176377477,8.557414858,6.714658394000001,12.063413169,4.282643873,1.649354052,1.987561739,0.0,6.175295255,0.0,5.903345215,0.0,0.581430098,50.891192077999996,0.581430098,11.925498669,7.363023092,13.368809975,49.029230342,4.539189714,22.333912359999996,0.0,0.824693815,9.254157884,9.251797048,6.431818316,8.691566932,12.434434274000001,0.0,4.282643873,5.529553911,19.824844564000003,0.581430098,0.0,0.0,13.579964186000002,9.420708393,1.162867924,0.0,0.0,48.916777124,0.02874751,0.104603667,0.096873226,0.16515406500000002,0.00197471,0.107747035,0.897710672,0.452947761,0.0,0.157891858,0.256396244,0.0,1.581658481,0.013323,0.155653613,0.070271855,2.081798398,0.5278643390000001,0.044775332,0.0,3.0,3.0,"[[1, 3, 4], [0, 1, 3]]"
207x207,0.0,10.003644672,14.083788326,13.556450316,0.0,27.029448255000002,5.5923839730000005,12.461464391,3.701213775,0.0,7.380408525,1.162867924,11.604199213,0.0,0.0,0.0,13.661833073999999,4.070140566,1.406123913,7.319414054,2.308397836,31.33702035,4.948123813,0.0,7.447492422,24.613489867000002,1.932715942,7.558743282,3.055511578,0.581430098,0.581430098,0.581430098,55.902385232,31.852046553000005,1.932715942,1.932715942,19.450998874,11.404768444,0.824693815,0.581430098,13.95546773,17.3950088,6.827550323,1.850624412,0.0,10.36318298,1.726967738,3.783340354,6.714658394000001,94.17389663899999,0.581430098,0.0,1.850624412,1.850624412,0.0,38.70036999,13.445677432,7.5398421120000005,0.0,1.987561739,0.0,11.106208379,10.199456612,21.840140547999997,0.0,3.865416235,9.665470563,7.623617093,1.726967738,0.824693815,2.907239205,8.662662936,0.0,47.32557442700001,40.389536414000005,8.634961864,0.0,24.081944376,20.711090597000002,29.07460971,6.217485452,2.889835662,12.143993545999999,0.0,0.0,4.035427917,3.471320909,4.822551604,4.651581567,0.824693815,3.256748325,29.559051056999998,0.581430098,42.209387154,11.907096264,68.469013808,12.512796764,12.063413169,6.215359814999999,1.649354052,1.987561739,0.0,10.04071149,0.0,9.76876145,1.932715942,0.581430098,50.891192077999996,0.581430098,17.723637039,7.363023092,13.368809975,37.085472544,4.539189714,22.333912359999996,0.0,0.824693815,9.254157884,0.0,6.431818316,14.489705302,20.165153061,0.0,8.148060108,5.529553911,21.757560506000004,4.446846333,0.0,3.865416235,13.579964186000002,13.286124628,8.893586711,0.0,0.0,25.789961794,0.02874751,0.089710333,0.06174536,0.105307492,0.020359959,0.07769539,0.897710672,0.0,0.183308543,0.0,0.274274413,0.146909104,0.8331572030000001,0.0,0.152815394,0.062780978,2.081798398,0.518427849,0.025061015000000002,0.0,3.0,3.0,"[[1, 3, 4], [0, 1, 4]]"
208x208,0.0,8.07092873,26.793977876,9.24550489,0.0,40.416788583,11.130959509,43.997978710000005,3.701213775,0.0,4.309110741,2.872747552,4.890368487,0.0,14.53459731,0.0,17.713692371,4.070140566,7.741877525,5.163877447,43.238714553,35.962894334,26.015817583,0.85494057,1.649354052,23.535714495,0.85494057,8.413683852,3.055511578,0.581430098,0.581430098,1.436370668,23.295380072,6.296500128,0.0,0.0,14.66988409,10.104109779,0.824693815,0.581430098,13.95546773,0.0,6.604714009,1.850624412,0.0,10.36318298,2.581908308,14.170906068999999,6.714658394000001,72.852712113,0.581430098,0.85494057,1.850624412,2.705564982,0.85494057,19.151539168,2.705564982,13.301533843000001,0.0,2.842502309,0.0,27.32457188,17.038986136,8.275837770999999,0.0,0.85494057,7.732754621,1.987561739,2.581908308,0.824693815,8.388053759,9.517603506,0.85494057,33.230032034000004,78.76322519,8.634961864,0.85494057,38.240555005999994,11.04758503,29.92955028,0.581430098,3.744776232,36.936883185999996,0.0,0.0,4.035427917,5.1812005370000005,2.889835662,4.651581567,0.824693815,4.966627953,17.457512555,0.581430098,32.285128605,11.87078515,35.917008258,9.279415964,12.063413169,5.137584443,1.649354052,7.972136978,0.0,7.030235825,0.0,7.613224842999999,1.709879628,0.581430098,50.891192077999996,0.581430098,18.765028193,1.726967738,9.442634249,49.884170911999995,4.539189714,42.85181806,0.0,0.824693815,9.254157884,9.251797048,8.141697944,3.055511578,7.147443163,0.85494057,4.282643873,5.529553911,26.664374088000002,1.436370668,0.0,0.0,2.308397836,11.130588021,4.582641284999999,0.0,0.0,49.771717694,0.040349325,0.104603667,0.09402387000000001,0.18217704499999998,0.00197471,0.06584232799999999,0.897710672,0.452947761,0.0,0.157891858,0.332735054,0.0,1.470627319,0.013323,0.226304793,0.067820676,2.179849362,0.037474092,0.044775332,0.0,3.0,3.0,"[[1, 3, 4], [0, 2, 3]]"
209x209,0.0,10.003644672,3.667162546,16.976223677,0.0,5.339318065,14.996375744,43.237520961,3.701213775,0.0,4.309110741,2.872747552,6.823084429,0.0,14.53459731,0.0,19.646408313000002,4.070140566,3.116003541,9.029293682,10.857664032999999,31.33702035,7.512881383,0.85494057,7.447492422,25.468430437000002,2.787656512,8.413683852,3.055511578,0.581430098,0.581430098,1.436370668,60.017839492,10.161916363,1.932715942,1.932715942,14.66988409,13.969526014,0.824693815,0.581430098,13.95546773,17.3950088,8.537429951,1.850624412,0.0,10.36318298,2.581908308,11.477748026999999,6.714658394000001,90.247720913,0.581430098,0.85494057,1.850624412,2.705564982,0.85494057,40.410249617999995,14.300618002,15.234249785000001,0.0,2.842502309,0.0,15.380814081999999,17.038986136,29.534548220999998,0.0,4.720356805,9.665470563,1.987561739,2.581908308,0.824693815,3.7621797750000003,9.517603506,0.85494057,42.893537601000006,25.189234002000003,8.634961864,0.85494057,30.9214739,20.711090597000002,29.92955028,0.581430098,3.744776232,36.936883185999996,0.0,0.0,4.035427917,5.1812005370000005,4.822551604,4.651581567,0.824693815,4.966627953,29.052565575000003,0.581430098,51.61337892499999,19.601503937,95.828607208,15.077554334,12.063413169,7.0703003849999995,1.649354052,7.972136978,0.0,10.89565206,0.0,11.478641077999999,3.64259557,0.581430098,50.891192077999996,0.581430098,24.563166563,1.726967738,9.442634249,37.940413113999995,4.539189714,42.85181806,0.0,0.824693815,9.254157884,0.0,8.141697944,8.853649948000001,14.878161949999999,0.85494057,8.148060108,5.529553911,28.597090030000004,5.301786903,0.0,3.865416235,2.308397836,14.996004255999999,12.313360071999998,0.0,0.0,26.644902364,0.040349325,0.089710333,0.058896004,0.122330472,0.020359959,0.035790683,0.897710672,0.0,0.183308543,0.0,0.350613223,0.146909104,0.7221260409999999,0.0,0.223466574,0.060329798999999996,2.179849362,0.028037602,0.025061015000000002,0.0,3.0,3.0,"[[1, 3, 4], [0, 2, 4]]"
210x210,0.0,10.003644672,25.939037306,13.556450316,0.0,41.494563955000004,5.5923839730000005,17.087338375,3.701213775,0.0,1.744353171,1.162867924,5.9681438589999996,0.0,0.0,0.0,13.661833073999999,4.070140566,6.031997897,7.319414054,34.689448356,35.962894334,23.451060013,0.0,7.447492422,24.613489867000002,1.932715942,7.558743282,3.055511578,0.581430098,0.581430098,0.581430098,44.630818882,9.306975793,1.932715942,1.932715942,13.81494352,11.404768444,0.824693815,0.581430098,13.95546773,17.3950088,6.827550323,1.850624412,0.0,10.36318298,1.726967738,8.409214338,6.714658394000001,88.537841285,0.581430098,0.0,1.850624412,1.850624412,0.0,38.70036999,13.445677432,7.5398421120000005,0.0,1.987561739,0.0,24.982682119000003,10.199456612,21.840140547999997,0.0,3.865416235,9.665470563,1.987561739,1.726967738,0.824693815,7.533113189,8.662662936,0.0,36.054008077,78.986061504,8.634961864,0.0,33.333741423999996,20.711090597000002,29.07460971,0.581430098,2.889835662,12.143993545999999,0.0,0.0,4.035427917,3.471320909,4.822551604,4.651581567,0.824693815,3.256748325,23.922995702999998,0.581430098,42.209387154,11.907096264,68.469013808,12.512796764,12.063413169,6.215359814999999,1.649354052,1.987561739,0.0,10.04071149,0.0,9.76876145,1.932715942,0.581430098,50.891192077999996,0.581430098,17.723637039,1.726967738,7.732754621,50.961946284,4.539189714,22.333912359999996,0.0,0.824693815,9.254157884,9.251797048,6.431818316,8.853649948000001,8.893586711,0.0,8.148060108,5.529553911,21.757560506000004,4.446846333,0.0,3.865416235,2.308397836,13.286124628,8.893586711,0.0,0.0,48.916777124,0.02874751,0.104603667,0.09402387000000001,0.161680121,0.020359959,0.06584232799999999,0.897710672,0.452947761,0.183308543,0.157891858,0.274274413,0.146909104,1.2771006500000002,0.013323,0.161773654,0.050837044,2.073910803,0.037474092,0.046706923000000004,0.0,3.0,3.0,"[[1, 3, 4], [0, 3, 4]]"
211x211,0.0,8.07092873,36.416190174,7.596150838,0.0,62.137165528,11.130959509,43.173284895,3.701213775,0.0,9.945166095,2.872747552,10.526423841,0.0,14.53459731,0.0,16.064338319,4.070140566,6.91718371,5.163877447,43.238714553,4.625873984,21.06769377,0.85494057,0.0,23.535714495,0.85494057,8.413683852,0.581430098,0.581430098,0.581430098,1.436370668,33.742252607,28.016877073,0.0,0.0,20.305939444,9.279415964,0.0,0.581430098,13.95546773,0.0,5.7800201940000004,1.850624412,0.0,10.36318298,2.581908308,14.170906068999999,6.714658394000001,77.664073652,0.581430098,0.85494057,1.850624412,2.705564982,0.85494057,19.151539168,2.705564982,10.002805509,0.0,2.017808494,0.0,25.675217828,16.214292321000002,8.275837770999999,0.0,0.85494057,6.908060806,6.798923278,2.581908308,0.0,8.388053759,3.744776232,0.85494057,18.111095874,82.47956414000001,8.634961864,0.85494057,38.240555005999994,11.04758503,29.92955028,6.217485452,3.744776232,36.936883185999996,0.0,0.0,4.035427917,5.1812005370000005,2.889835662,4.651581567,0.0,4.141934138,21.444213857,0.581430098,29.811047125,11.87078515,34.267654206,9.279415964,10.414059117,5.137584443,0.0,7.147443163,0.0,4.5561543449999995,0.0,7.613224842999999,1.709879628,0.581430098,0.581430098,0.581430098,13.81690438,7.363023092,14.253995788,37.515137771999996,2.889835662,40.37773658,0.0,0.0,9.254157884,9.251797048,4.0182774640000005,6.217485452,18.419009513,0.85494057,4.282643873,0.581430098,26.664374088000002,1.436370668,0.0,0.0,13.579964186000002,9.481233969,4.582641284999999,0.0,0.0,48.947023879,0.015233353,0.104603667,0.065312023,0.15814112400000002,0.0,0.107747035,0.897710672,0.452947761,0.0,0.157891858,0.332735054,0.0,1.926186943,0.013323,0.226304793,0.089202364,1.900999333,0.499826737,0.041382256,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 3]]"
212x212,0.0,10.003644672,13.289374844000001,15.326869625,0.0,27.059695010000002,14.996375744,42.412827146,3.701213775,0.0,9.945166095,2.872747552,12.459139783,0.0,14.53459731,0.0,17.997054261000002,4.070140566,2.2913097259999997,9.029293682,10.857664032999999,0.0,2.56475757,0.85494057,5.79813837,25.468430437000002,2.787656512,8.413683852,0.581430098,0.581430098,0.581430098,1.436370668,70.46471202699999,31.882293308,1.932715942,1.932715942,20.305939444,13.144832199,0.0,0.581430098,13.95546773,17.3950088,7.712736136,1.850624412,0.0,10.36318298,2.581908308,11.477748026999999,6.714658394000001,95.059082452,0.581430098,0.85494057,1.850624412,2.705564982,0.85494057,40.410249617999995,14.300618002,11.935521451,0.0,2.017808494,0.0,13.73146003,16.214292321000002,29.534548220999998,0.0,4.720356805,8.840776748,6.798923278,2.581908308,0.0,3.7621797750000003,3.744776232,0.85494057,27.774601441,28.905572952,8.634961864,0.85494057,30.9214739,20.711090597000002,29.92955028,6.217485452,3.744776232,36.936883185999996,0.0,0.0,4.035427917,5.1812005370000005,4.822551604,4.651581567,0.0,4.141934138,33.039266877,0.581430098,49.139297445,19.601503937,94.179253156,15.077554334,10.414059117,7.0703003849999995,0.0,7.147443163,0.0,8.42157058,0.0,11.478641077999999,3.64259557,0.581430098,0.581430098,0.581430098,19.61504275,7.363023092,14.253995788,25.571379974,2.889835662,40.37773658,0.0,0.0,9.254157884,0.0,4.0182774640000005,12.015623822,26.1497283,0.85494057,8.148060108,0.581430098,28.597090030000004,5.301786903,0.0,3.865416235,13.579964186000002,13.346650204,12.313360071999998,0.0,0.0,25.820208549,0.015233353,0.089710333,0.030184157,0.09829455100000001,0.018385249,0.07769539,0.897710672,0.0,0.183308543,0.0,0.350613223,0.146909104,1.177685665,0.0,0.223466574,0.08171148700000001,1.900999333,0.490390247,0.021667939,0.0,3.0,3.0,"[[1, 3, 4], [1, 2, 4]]"
213x213,0.0,10.003644672,35.561249604,11.907096264,0.0,63.2149409,5.5923839730000005,16.262644560000002,3.701213775,0.0,7.380408525,1.162867924,11.604199213,0.0,0.0,0.0,12.012479021999999,4.070140566,5.207304082,7.319414054,34.689448356,4.625873984,18.5029362,0.0,5.79813837,24.613489867000002,1.932715942,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,55.077691417,31.027352738,1.932715942,1.932715942,19.450998874,10.580074629,0.0,0.581430098,13.95546773,17.3950088,6.002856508,1.850624412,0.0,10.36318298,1.726967738,8.409214338,6.714658394000001,93.349202824,0.581430098,0.0,1.850624412,1.850624412,0.0,38.70036999,13.445677432,4.241113778,0.0,1.162867924,0.0,23.333328067000004,9.374762797,21.840140547999997,0.0,3.865416235,8.840776748,6.798923278,1.726967738,0.0,7.533113189,2.889835662,0.0,20.935071917000002,82.702400454,8.634961864,0.0,33.333741423999996,20.711090597000002,29.07460971,6.217485452,2.889835662,12.143993545999999,0.0,0.0,4.035427917,3.471320909,4.822551604,4.651581567,0.0,2.43205451,27.909697004999998,0.581430098,39.735305674,11.907096264,66.819659756,12.512796764,10.414059117,6.215359814999999,0.0,1.162867924,0.0,7.56663001,0.0,9.76876145,1.932715942,0.581430098,0.581430098,0.581430098,12.775513226000001,7.363023092,12.54411616,38.592913144,2.889835662,19.859830879999997,0.0,0.0,9.254157884,9.251797048,2.308397836,12.015623822,20.165153061,0.0,8.148060108,0.581430098,21.757560506000004,4.446846333,0.0,3.865416235,13.579964186000002,11.636770576,8.893586711,0.0,0.0,48.092083309,0.003631538,0.104603667,0.065312023,0.1376442,0.018385249,0.107747035,0.897710672,0.452947761,0.183308543,0.157891858,0.274274413,0.146909104,1.7326602740000001,0.013323,0.161773654,0.07221873200000001,1.795060774,0.499826737,0.043313847,0.0,3.0,3.0,"[[1, 3, 4], [1, 3, 4]]"
214x214,0.0,10.003644672,25.144623824,15.326869625,0.0,41.524810710000004,14.996375744,47.03870113,3.701213775,0.0,4.309110741,2.872747552,6.823084429,0.0,14.53459731,0.0,17.997054261000002,4.070140566,6.91718371,9.029293682,43.238714553,4.625873984,21.06769377,0.85494057,5.79813837,25.468430437000002,2.787656512,8.413683852,0.581430098,0.581430098,0.581430098,1.436370668,59.193145677000004,9.337222548,1.932715942,1.932715942,14.66988409,13.144832199,0.0,0.581430098,13.95546773,17.3950088,7.712736136,1.850624412,0.0,10.36318298,2.581908308,16.103622011,6.714658394000001,89.42302709799999,0.581430098,0.85494057,1.850624412,2.705564982,0.85494057,40.410249617999995,14.300618002,11.935521451,0.0,2.017808494,0.0,27.607933770000002,16.214292321000002,29.534548220999998,0.0,4.720356805,8.840776748,1.162867924,2.581908308,0.0,8.388053759,3.744776232,0.85494057,16.503035091,67.502098042,8.634961864,0.85494057,40.173270947999995,20.711090597000002,29.92955028,0.581430098,3.744776232,36.936883185999996,0.0,0.0,4.035427917,5.1812005370000005,4.822551604,4.651581567,0.0,4.141934138,27.403211523000003,0.581430098,49.139297445,19.601503937,94.179253156,15.077554334,10.414059117,7.0703003849999995,0.0,7.147443163,0.0,8.42157058,0.0,11.478641077999999,3.64259557,0.581430098,0.581430098,0.581430098,19.61504275,1.726967738,8.617940434,39.447853714,2.889835662,40.37773658,0.0,0.0,9.254157884,9.251797048,4.0182774640000005,6.379568468,14.878161949999999,0.85494057,8.148060108,0.581430098,28.597090030000004,5.301786903,0.0,3.865416235,2.308397836,13.346650204,12.313360071999998,0.0,0.0,48.947023879,0.015233353,0.104603667,0.062462667,0.15466718000000002,0.018385249,0.06584232799999999,0.897710672,0.452947761,0.183308543,0.157891858,0.350613223,0.146909104,1.6216291120000002,0.013323,0.232424834,0.06976755300000001,1.893111738,0.00943649,0.043313847,0.0,3.0,3.0,"[[1, 3, 4], [2, 3, 4]]"
215x215,0.0,1.162867924,14.938728896,9.24550489,0.0,42.655922065,9.403991771,43.058080079,3.701213775,0.0,9.945166095,2.872747552,7.072426022,0.0,14.53459731,3.685975353,15.986724633,4.070140566,3.116003541,1.709879628,9.130696295,31.33702035,7.512881383,0.85494057,1.649354052,23.535714495,0.85494057,8.413683852,3.055511578,0.581430098,0.581430098,1.436370668,45.625632792,29.073548422000002,0.0,0.0,10.176971277,10.104109779,0.824693815,0.581430098,17.641443083,0.0,6.604714009,1.850624412,0.0,0.0,0.85494057,9.545032084999999,6.714658394000001,78.48876746699999,0.581430098,0.85494057,1.850624412,2.705564982,0.85494057,30.210225538,2.705564982,11.574566104999999,0.0,2.842502309,0.0,13.680075674000001,13.584988317,8.275837770999999,0.0,0.85494057,0.824693815,7.623617093,0.85494057,0.824693815,7.448155128,7.790635768,0.85494057,44.501598384000005,40.16670010000001,0.0,0.85494057,34.866426446,11.04758503,29.92955028,6.217485452,2.017808494,35.209915448,0.0,0.0,0.581430098,3.4542327989999997,1.162867924,4.651581567,0.824693815,4.966627953,23.093567909,0.581430098,35.971103958,15.556760503,29.008947452,9.279415964,6.882395287,5.137584443,1.649354052,7.972136978,0.0,7.030235825,0.0,5.886257105,1.709879628,0.581430098,50.891192077999996,0.581430098,18.765028193,5.636055354,8.170628796999999,61.811721292,2.812221976,41.124850322,0.0,0.824693815,9.254157884,3.685975353,10.100705559,8.691566932,25.790831785,0.85494057,4.282643873,5.529553911,26.664374088000002,1.436370668,0.0,0.0,11.852996448,11.130588021,4.582641284999999,0.0,0.0,52.676873285,0.046423004000000004,0.000251059,0.047452673,0.121437497,0.00197471,0.041904707,1.410609896,0.0,0.0,0.0,0.23574926899999998,0.0,1.17470909,0.0,0.20080014899999998,0.043251021,2.017716386,0.518427849,0.003393076,0.0,3.0,3.0,"[[2, 3, 4], [0, 1, 2]]"
216x216,0.0,1.162867924,37.210603656,5.8257315290000005,0.0,78.811167955,0.0,16.907897493,3.701213775,0.0,7.380408525,1.162867924,6.217485452,0.0,0.0,3.685975353,10.002149394,4.070140566,6.031997897,0.0,32.962480618,35.962894334,23.451060013,0.0,1.649354052,22.680773925,0.0,7.558743282,3.055511578,0.581430098,0.581430098,0.581430098,30.238612181999997,28.218607852,0.0,0.0,9.322030707,7.5393522090000005,0.824693815,0.581430098,17.641443083,0.0,4.894834381,1.850624412,0.0,0.0,0.0,6.476498396,6.714658394000001,76.77888783899999,0.581430098,0.0,1.850624412,1.850624412,0.0,28.50034591,1.850624412,3.880158432,0.0,1.987561739,0.0,23.281943711,6.745458793,0.581430098,0.0,0.0,0.824693815,7.623617093,0.0,0.824693815,11.219088542,6.9356951979999995,0.0,37.662068860000005,93.963527602,0.0,0.0,37.27869397,11.04758503,29.07460971,6.217485452,1.162867924,10.417025808,0.0,0.0,0.581430098,1.744353171,1.162867924,4.651581567,0.824693815,3.256748325,17.963998037,0.581430098,26.567112187,7.86235283,1.649354052,6.714658394000001,6.882395287,4.282643873,1.649354052,1.987561739,0.0,6.175295255,0.0,4.176377477,0.0,0.581430098,50.891192077999996,0.581430098,11.925498669,5.636055354,6.460749169,74.833254462,2.812221976,20.606944621999997,0.0,0.824693815,9.254157884,12.937772401,8.390825931,8.691566932,19.806256546,0.0,4.282643873,5.529553911,19.824844564000003,0.581430098,0.0,0.0,11.852996448,9.420708393,1.162867924,0.0,0.0,74.948748045,0.034821189,0.015144392999999999,0.08258053900000001,0.160787146,0.00197471,0.071956352,1.410609896,0.452947761,0.0,0.157891858,0.159410459,0.0,1.7296836990000002,0.013323,0.139107229,0.033758265999999995,1.911777827,0.5278643390000001,0.025038984,0.0,3.0,3.0,"[[2, 3, 4], [0, 1, 3]]"
