coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Excitatory,permutationTracker
226x226,0.360786525,0.516421733,3.303627508,60.822354949,1.443149259,13.009298428000001,17.145149623,32.754029304999996,0.360786525,2.060832477,23.198928274,2.364111382,0.0,2.115205109,13.505851103,38.21456465199999,50.865321263,3.2697822439999995,8.710940155000001,19.936643085000004,4.764049193,12.404476653,1.437371351,0.560163093,9.68389988,8.27039823,1.8266329849999998,13.700660216,1.2380127980000002,1.120313117,1.481099642,4.225540114999999,33.337515983,5.705649833,1.63673485,1.139882859,13.886817496,10.929299001,0.0,2.8399074989999997,0.877208258,13.208674996000001,34.483395384999994,0.560163093,0.360786525,269.45021324,6.780385337,22.317105638,14.538013624000001,26.498171465,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,2.115205109,2.475974291,61.50220200100001,0.750048159,0.560163093,5.675491279,38.510397233,23.86851311,58.832717315,9.248384196,1.549235748,6.751624119000001,1.59880181,2.859447,38.062800859,3.9164792559999997,4.9313005620000006,5.839879046,1.8614739240000002,21.914422965,241.1039623,1.139882859,40.553698414,23.388468756,1.9537746500000002,0.0,8.424380511999999,2.660070432,0.750048159,1.627256417,5.774341633000001,22.688456346000002,30.183792051999998,2.513924674,4.642666247,3.61585715,41.581495996,1.2380127980000002,68.216306287,19.233289721,0.516421733,10.786013802,4.890171507,4.1126981240000005,0.360786525,33.391611197,0.560163093,2.470185366,2.176297183,8.81362265,1.082380077,4.5108922069999995,6.895850043,3.968668243,50.057510228,0.360786525,5.912415311,4.236562289,1.8614739240000002,66.94475428,3.380516977,0.560163093,1.076584826,6.0536897320000005,3.22602245,4.920341128,0.877208258,1.2380127980000002,1.032825032,3.059283349,48.494272884,0.0,10.168585182000001,6.878517763,10.231680715,9.339899085999999,1.110834684,1.281754158,0.0,1.082380077,0.002912167,0.231189509,0.054236675,0.078617631,0.097743055,0.108831861,0.140515904,0.074578928,0.0,0.0,0.388834986,0.298613759,0.487116909,0.0,0.107523339,0.149637708,2.382131552,0.753809796,0.002601846,0.0,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 2, 4]]"
227x227,0.360786525,0.516421733,3.303627508,61.701628493,2.322422803,14.767906483,22.420962702999997,27.474313351999996,0.360786525,2.060832477,21.433337835,5.88131846,0.0,2.994478653,13.505851103,32.931917052,53.499346085,4.149055788,5.189832257000001,20.815916629,5.643322737,13.283750197,2.316644895,0.560163093,10.563173424,17.938453616999997,2.705906529,11.935069776999999,2.996620853,1.120313117,2.3603731860000003,4.225540114999999,28.054868383000002,6.584923376999999,1.63673485,1.139882859,15.645425551,10.929299001,0.0,2.8399074989999997,1.7564818020000001,14.087948540000001,18.645027255,1.439436637,2.1193945800000002,269.45021324,1.500669384,12.637918502,9.258297671000001,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,2.994478653,11.268844532,32.458744761000005,0.750048159,1.439436637,6.554764823,39.389670777,11.547352058,28.030639959000002,3.968668243,4.1871294080000006,6.751624119000001,1.59880181,2.859447,38.942074403,3.9164792559999997,5.810574106000001,2.318771148,1.8614739240000002,11.355962285,241.1039623,2.019156403,50.227029957000006,18.108752803,2.8330481940000003,0.0,9.303654056,3.539343976,2.508656214,2.506529961,5.774341633000001,24.447064401000002,21.383939426999998,2.513924674,9.039139141,4.495130694,35.416459409,1.2380127980000002,58.524662027,19.233289721,1.3956952770000002,9.902770743000001,4.890171507,4.991971668,0.360786525,21.949715961,2.318771148,7.745998446,2.176297183,9.692896194,1.082380077,4.5108922069999995,2.495407634,3.968668243,43.895522442,0.360786525,7.671023366,4.236562289,3.620081979,32.617069805,3.380516977,0.560163093,1.076584826,6.0536897320000005,5.86391611,5.799614672,0.877208258,1.2380127980000002,10.706156575,3.059283349,37.046846667,0.0,10.168585182000001,2.478075354,7.589858421999999,10.21917263,1.110834684,4.798961236,0.0,1.082380077,0.002912167,0.192773277,0.054236675,0.125587058,0.095162217,0.108831861,0.118777306,0.021775469,0.0,0.0,0.388927967,0.0,1.180986611,0.0,0.211966047,0.149637708,2.403920367,0.753809796,0.0,0.049909825,4.0,4.0,"[[0, 1, 2, 3], [0, 1, 3, 4]]"
228x228,0.360786525,0.0,0.721591065,51.889778787000004,2.322422803,14.251484750000001,18.806087087999998,16.227335485,0.360786525,2.060832477,30.442562767000002,5.88131846,0.0,1.961653621,12.98942937,27.997364782,53.098546168,3.6326340549999996,9.953126477,20.815916629,4.610497705,13.283750197,1.800223162,0.560163093,10.563173424,23.218169569999997,2.189484796,19.911494014,2.48019912,1.120313117,2.3603731860000003,4.225540114999999,32.932813193,4.002886933999999,1.120313117,1.139882859,15.645425551,9.380063253,0.0,2.8399074989999997,1.240060069,13.571526807000001,34.483395384999994,1.439436637,2.1193945800000002,269.45021324,6.780385337,15.96656556,10.406682979,22.36684082,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,1.961653621,10.2360195,54.845720294,0.750048159,1.439436637,5.521939791,33.192695678999996,26.352895156,39.054905909,9.248384196,2.63789366,6.751624119000001,1.082380077,1.310211252,38.942074403,3.400057523,5.294152373,7.598487101,1.8614739240000002,15.201126926999999,241.1039623,2.019156403,49.19420492500001,23.388468756,1.800223162,0.0,9.303654056,1.990108228,2.508656214,1.990108228,5.2579199,23.414239369,22.64802474,1.481099642,9.039139141,3.462305662,45.574311669,0.721591065,61.683292517,17.167657867,0.879273544,12.600450253000002,4.890171507,3.4427359199999996,0.360786525,26.425763551,2.318771148,6.196762698,2.176297183,9.692896194,1.082380077,4.5108922069999995,7.775123587,3.968668243,49.289878518,0.360786525,7.1546016329999995,4.236562289,3.620081979,64.529275325,3.380516977,0.560163093,0.560163093,5.537267999,4.831091078,5.799614672,0.360786525,0.721591065,9.673331543,3.059283349,51.454308389,0.0,10.168585182000001,7.241369574,10.803942521,6.604297015,1.110834684,4.798961236,0.0,1.082380077,0.002912167,0.24137121699999997,0.054236675,0.117386346,0.081390929,0.108831861,0.023449476,0.083554147,0.0,0.0,0.387924316,0.298613759,1.180986611,0.0,0.246462121,0.149637708,2.292893436,0.753809796,0.002601846,0.049909825,4.0,4.0,"[[0, 1, 2, 3], [0, 2, 3, 4]]"
229x229,0.360786525,0.516421733,3.303627508,54.97980269200001,2.322422803,14.767906483,11.777021602999998,31.633716187999998,0.360786525,1.500669384,24.709898177000003,5.321155367,0.0,2.994478653,13.505851103,42.930214639,47.014673948,3.5888926949999997,10.469548210000001,20.815916629,4.52300962,12.723587104,1.7564818020000001,0.0,1.600864609,20.977535451999998,2.145743436,21.933367364,2.996620853,0.0,1.240060069,3.665377022,29.091287814,4.904459246,0.516421733,1.139882859,15.645425551,10.929299001,0.0,2.279744406,1.7564818020000001,13.527785447000001,16.559959194999998,0.879273544,2.1193945800000002,269.45021324,6.780385337,22.636216088999998,12.297379506,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,2.994478653,11.268844532,50.136339411,0.750048159,0.879273544,2.633689641,28.745729677,24.024781307,59.711990859000004,9.248384196,4.1871294080000006,6.751624119000001,1.59880181,2.299283907,38.942074403,2.796166139,5.810574106000001,7.038324008,1.8614739240000002,17.993347782999997,241.1039623,2.019156403,49.666866864000006,16.666642955,2.272885101,0.0,8.743490963,3.539343976,2.508656214,2.506529961,5.774341633000001,5.402344131,31.382237014,1.393611557,5.1180639590000006,4.495130694,39.490439449,1.2380127980000002,74.277531067,18.112976604,1.3956952770000002,14.062173579,4.890171507,3.871658551,0.360786525,37.788084091,1.758608055,7.185835353,1.61613409,9.132733101,1.082380077,3.3905790899999997,7.775123587,3.968668243,38.211492442,0.360786525,7.671023366,3.116249172,3.620081979,65.89618623999999,1.139882859,0.0,0.516421733,5.493526639000001,5.86391611,5.799614672,0.877208258,1.2380127980000002,10.706156575,3.059283349,44.723188017,0.0,9.048272065,7.757791307,12.869574375,6.298097448,1.110834684,4.238798143,0.0,1.082380077,0.0,0.204883881,0.054236675,0.093358192,0.097743055,0.108831861,0.140515904,0.070753897,0.0,0.0,0.372914265,0.298613759,1.180986611,0.0,0.207334805,0.149637708,2.345682459,0.753809796,0.002601846,0.049909825,4.0,4.0,"[[0, 1, 2, 3], [1, 2, 3, 4]]"
230x230,0.0,0.516421733,2.582036443,34.864963311,2.700253498,4.80167689,22.266100186999996,24.816653907999996,0.0,1.700045952,30.548649256,4.987883183,1.820979954,1.912098576,1.426934745,33.027332662,30.638360688000002,2.705906529,8.3047939,13.581119126,7.103516166,12.562159132,1.95585837,0.560163093,9.841582359,23.218169569999997,2.705906529,22.493530457,2.2750297880000003,1.120313117,1.999586661,1.700045952,31.036830879,6.05228713,2.547247862,1.139882859,12.758189518,2.45974876,0.0,2.8399074989999997,1.3956952770000002,3.57199246,33.761804319999996,2.349949649,1.758608055,202.51803748999998,6.419598812,19.227710938999998,12.562193728,4.131330645,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,58.367424336000006,0.750048159,1.439436637,5.833173758,41.983436710999996,24.499387279999997,53.217709393999996,5.279715953,4.1871294080000006,6.0300330540000004,0.516421733,3.769960012,69.90157615300001,4.826992268,5.46679975,7.598487101,1.139882859,21.1928319,355.52115626,2.019156403,55.535236911000005,14.367724003,2.4722616690000003,0.0,11.691418064,3.178557451,2.508656214,2.145743436,0.516421733,24.086277876,24.742635308,2.153138149,8.317548076000001,3.051981435,42.956603633,0.516421733,76.98409677,4.802079061,1.3956952770000002,13.378538407,7.621641899,3.5488224090000005,0.0,35.468514815,2.318771148,7.385211921,3.086810195,8.799460917000001,0.910513012,4.1501056819999995,7.775123587,0.0,36.361528858,0.0,9.49200332,8.789080606999999,2.898490914,69.44669457,3.380516977,0.560163093,1.987097838,5.6929032070000005,4.420766851000001,5.438828147,0.516421733,0.516421733,10.706156575,3.4371140440000003,50.951801751000005,0.0,2.7808742879999997,6.67541123,9.983241467,9.325737353000001,1.660561171,4.077370171,0.0,0.910513012,0.002912167,0.26906764699999997,0.037429356999999996,0.13775435200000002,0.018932964,0.12611820499999998,0.138805026,0.083554147,0.0,0.0,0.45581924300000004,0.298613759,1.217647403,0.0,0.257762104,0.0,2.738484577,0.0,0.002601846,0.049909825,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 3]]"
231x231,0.360786525,0.516421733,3.303627508,65.374873267,3.264129213,3.40385536,19.876620014999997,32.754029304999996,0.360786525,2.060832477,23.198928274,3.274624394,1.820979954,2.115205109,14.416364115,38.21456465199999,50.865321263,3.2697822439999995,8.710940155000001,13.062632107,6.585029147,12.404476653,1.437371351,0.560163093,9.68389988,8.27039823,1.8266329849999998,13.700660216,1.2380127980000002,1.120313117,1.481099642,4.225540114999999,33.337515983,6.616162845,2.547247862,1.139882859,11.360367988,11.839812013,0.0,2.8399074989999997,0.877208258,2.692718916,34.483395384999994,1.470676105,0.360786525,202.51803748999998,6.780385337,22.317105638,15.448526636,26.498171465,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,2.115205109,2.475974291,61.50220200100001,0.750048159,0.560163093,5.675491279,45.794395512,23.86851311,58.832717315,9.248384196,1.549235748,6.751624119000001,1.59880181,3.769960012,69.02230260900001,4.826992268,6.752280516000001,5.839879046,1.8614739240000002,21.914422965,355.52115626,1.139882859,48.748238276,23.388468756,1.9537746500000002,0.0,12.97689883,2.660070432,0.750048159,1.627256417,0.516421733,22.688456346000002,32.004772005999996,2.513924674,4.642666247,3.61585715,41.581495996,1.2380127980000002,68.216306287,19.233289721,0.516421733,10.786013802,7.621641899,4.1126981240000005,0.360786525,36.123081589,0.560163093,2.470185366,3.086810195,9.724135662,1.992893089,4.5108922069999995,6.895850043,3.968668243,39.541554147999996,0.360786525,7.733395265,8.789080606999999,1.8614739240000002,66.94475428,3.380516977,0.560163093,1.987097838,6.0536897320000005,3.22602245,4.920341128,0.877208258,1.2380127980000002,1.032825032,4.880263303,48.494272884,0.0,11.079098194,6.878517763,10.231680715,10.250412097999998,2.021347696,1.281754158,0.0,1.992893089,0.002912167,0.25961451199999996,0.037429356999999996,0.09078492500000002,0.097743055,0.12611820499999998,0.140515904,0.074578928,0.0,0.0,0.43695840100000005,0.298613759,0.523777701,0.0,0.107523339,0.149637708,2.592871846,0.743130894,0.002601846,0.0,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 2, 4]]"
232x232,0.360786525,0.516421733,3.303627508,66.254146811,4.143402757,5.162463415,25.152433094999996,27.474313351999996,0.360786525,2.060832477,21.433337835,6.791831472,1.820979954,2.994478653,14.416364115,32.931917052,53.499346085,4.149055788,5.189832257000001,13.941905651,7.464302691,13.283750197,2.316644895,0.560163093,10.563173424,17.938453616999997,2.705906529,11.935069776999999,2.996620853,1.120313117,2.3603731860000003,4.225540114999999,28.054868383000002,7.495436388999999,2.547247862,1.139882859,13.118976043,11.839812013,0.0,2.8399074989999997,1.7564818020000001,3.57199246,18.645027255,2.349949649,2.1193945800000002,202.51803748999998,1.500669384,12.637918502,10.168810683,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,2.994478653,11.268844532,32.458744761000005,0.750048159,1.439436637,6.554764823,46.673669056,11.547352058,28.030639959000002,3.968668243,4.1871294080000006,6.751624119000001,1.59880181,3.769960012,69.90157615300001,4.826992268,7.631554060000001,2.318771148,1.8614739240000002,11.355962285,355.52115626,2.019156403,58.421569819000005,18.108752803,2.8330481940000003,0.0,13.856172374,3.539343976,2.508656214,2.506529961,0.516421733,24.447064401000002,23.204919381,2.513924674,9.039139141,4.495130694,35.416459409,1.2380127980000002,58.524662027,19.233289721,1.3956952770000002,9.902770743000001,7.621641899,4.991971668,0.360786525,24.681186352999998,2.318771148,7.745998446,3.086810195,10.603409206,1.992893089,4.5108922069999995,2.495407634,3.968668243,33.379566362,0.360786525,9.49200332,8.789080606999999,3.620081979,32.617069805,3.380516977,0.560163093,1.987097838,6.0536897320000005,5.86391611,5.799614672,0.877208258,1.2380127980000002,10.706156575,4.880263303,37.046846667,0.0,11.079098194,2.478075354,7.589858421999999,11.129685641999998,2.021347696,4.798961236,0.0,1.992893089,0.002912167,0.22119828,0.037429356999999996,0.13775435200000002,0.095162217,0.12611820499999998,0.118777306,0.021775469,0.0,0.0,0.43705138200000004,0.0,1.217647403,0.0,0.211966047,0.149637708,2.614660661,0.743130894,0.0,0.049909825,4.0,4.0,"[[0, 1, 2, 4], [0, 1, 3, 4]]"
233x233,0.360786525,0.0,0.721591065,56.44229710500001,4.143402757,4.646041682,21.537557479999997,16.227335485,0.360786525,2.060832477,30.442562767000002,6.791831472,1.820979954,1.961653621,13.899942381999999,27.997364782,53.098546168,3.6326340549999996,9.953126477,13.941905651,6.4314776590000005,13.283750197,1.800223162,0.560163093,10.563173424,23.218169569999997,2.189484796,19.911494014,2.48019912,1.120313117,2.3603731860000003,4.225540114999999,32.932813193,4.913399945999999,2.0308261290000003,1.139882859,13.118976043,10.290576264999999,0.0,2.8399074989999997,1.240060069,3.055570727,34.483395384999994,2.349949649,2.1193945800000002,202.51803748999998,6.780385337,15.96656556,11.317195990999998,22.36684082,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,1.961653621,10.2360195,54.845720294,0.750048159,1.439436637,5.521939791,40.476693958,26.352895156,39.054905909,9.248384196,2.63789366,6.751624119000001,1.082380077,2.220724264,69.90157615300001,4.310570535,7.115132327,7.598487101,1.8614739240000002,15.201126926999999,355.52115626,2.019156403,57.38874478700001,23.388468756,1.800223162,0.0,13.856172374,1.990108228,2.508656214,1.990108228,0.0,23.414239369,24.469004694000002,1.481099642,9.039139141,3.462305662,45.574311669,0.721591065,61.683292517,17.167657867,0.879273544,12.600450253000002,7.621641899,3.4427359199999996,0.360786525,29.157233942999998,2.318771148,6.196762698,3.086810195,10.603409206,1.992893089,4.5108922069999995,7.775123587,3.968668243,38.773922438,0.360786525,8.975581587,8.789080606999999,3.620081979,64.529275325,3.380516977,0.560163093,1.470676105,5.537267999,4.831091078,5.799614672,0.360786525,0.721591065,9.673331543,4.880263303,51.454308389,0.0,11.079098194,7.241369574,10.803942521,7.514810027,2.021347696,4.798961236,0.0,1.992893089,0.002912167,0.26979622,0.037429356999999996,0.12955364000000003,0.081390929,0.12611820499999998,0.023449476,0.083554147,0.0,0.0,0.43604773100000005,0.298613759,1.217647403,0.0,0.246462121,0.149637708,2.50363373,0.743130894,0.002601846,0.049909825,4.0,4.0,"[[0, 1, 2, 4], [0, 2, 3, 4]]"
234x234,0.360786525,0.516421733,3.303627508,59.532321010000004,4.143402757,5.162463415,14.508491994999998,31.633716187999998,0.360786525,1.500669384,24.709898177000003,6.231668379,1.820979954,2.994478653,14.416364115,42.930214639,47.014673948,3.5888926949999997,10.469548210000001,13.941905651,6.343989574,12.723587104,1.7564818020000001,0.0,1.600864609,20.977535451999998,2.145743436,21.933367364,2.996620853,0.0,1.240060069,3.665377022,29.091287814,5.814972258,1.426934745,1.139882859,13.118976043,11.839812013,0.0,2.279744406,1.7564818020000001,3.0118293670000003,16.559959194999998,1.7897865560000001,2.1193945800000002,202.51803748999998,6.780385337,22.636216088999998,13.207892518000001,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,2.994478653,11.268844532,50.136339411,0.750048159,0.879273544,2.633689641,36.029727956,24.024781307,59.711990859000004,9.248384196,4.1871294080000006,6.751624119000001,1.59880181,3.209796919,69.90157615300001,3.706679151,7.631554060000001,7.038324008,1.8614739240000002,17.993347782999997,355.52115626,2.019156403,57.861406726000006,16.666642955,2.272885101,0.0,13.296009281,3.539343976,2.508656214,2.506529961,0.516421733,5.402344131,33.203216968,1.393611557,5.1180639590000006,4.495130694,39.490439449,1.2380127980000002,74.277531067,18.112976604,1.3956952770000002,14.062173579,7.621641899,3.871658551,0.360786525,40.519554483,1.758608055,7.185835353,2.526647102,10.043246113,1.992893089,3.3905790899999997,7.775123587,3.968668243,27.695536362,0.360786525,9.49200332,7.66876749,3.620081979,65.89618623999999,1.139882859,0.0,1.426934745,5.493526639000001,5.86391611,5.799614672,0.877208258,1.2380127980000002,10.706156575,4.880263303,44.723188017,0.0,9.958785077,7.757791307,12.869574375,7.20861046,2.021347696,4.238798143,0.0,1.992893089,0.0,0.233308884,0.037429356999999996,0.105525486,0.097743055,0.12611820499999998,0.140515904,0.070753897,0.0,0.0,0.42103768,0.298613759,1.217647403,0.0,0.207334805,0.149637708,2.5564227529999997,0.743130894,0.002601846,0.049909825,4.0,4.0,"[[0, 1, 2, 4], [1, 2, 3, 4]]"
235x235,0.0,0.516421733,2.582036443,23.465582450999996,2.700253498,15.317632970000002,22.266100186999996,23.676771048999996,0.0,0.560163093,30.548649256,4.987883183,1.820979954,1.912098576,1.426934745,31.887449803,30.638360688000002,2.705906529,8.3047939,19.537520603,7.103516166,11.422276273,1.95585837,0.560163093,9.841582359,23.218169569999997,2.705906529,22.493530457,2.2750297880000003,1.120313117,1.999586661,0.560163093,31.036830879,6.05228713,2.547247862,0.0,14.596437824999999,2.45974876,0.0,0.560163093,1.3956952770000002,14.087948540000001,33.761804319999996,2.349949649,1.758608055,259.81110432,5.279715953,19.227710938999998,12.562193728,4.131330645,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,58.367424336000006,0.750048159,1.439436637,5.833173758,34.004188021000004,24.499387279999997,53.217709393999996,5.279715953,4.1871294080000006,3.750288648,0.516421733,3.769960012,35.705033903,2.547247862,5.46679975,7.598487101,0.0,21.1928319,188.8934588,0.879273544,28.175643510999997,14.367724003,2.4722616690000003,0.0,5.991954955,3.178557451,2.508656214,2.145743436,5.774341633000001,24.086277876,24.742635308,2.153138149,8.317548076000001,1.912098576,42.956603633,0.516421733,76.98409677,4.802079061,1.3956952770000002,13.378538407,6.48175904,3.5488224090000005,0.0,34.328631955999995,2.318771148,7.385211921,3.086810195,3.099997808,0.910513012,1.8703612760000001,7.775123587,0.0,46.877484938,0.0,7.212258914,8.789080606999999,1.758608055,69.44669457,2.240634118,0.560163093,1.987097838,5.6929032070000005,4.420766851000001,0.879273544,0.516421733,0.516421733,10.706156575,3.4371140440000003,50.951801751000005,0.0,2.7808742879999997,6.67541123,9.983241467,9.325737353000001,1.660561171,4.077370171,0.0,0.910513012,0.002912167,0.25315611,0.035355543,0.127753361,0.018932964,0.12298919300000001,0.138805026,0.083554147,0.0,0.0,0.383188185,0.298613759,1.319569972,0.0,0.257762104,0.0,2.506709815,0.010678902,0.002601846,0.049909825,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 3]]"
236x236,0.360786525,0.516421733,3.303627508,53.975492407,3.264129213,13.91981144,19.876620014999997,31.614146445999996,0.360786525,0.9209496180000001,23.198928274,3.274624394,1.820979954,2.115205109,14.416364115,37.074681792999996,50.865321263,3.2697822439999995,8.710940155000001,19.019033584000002,6.585029147,11.264593794,1.437371351,0.560163093,9.68389988,8.27039823,1.8266329849999998,13.700660216,1.2380127980000002,1.120313117,1.481099642,3.0856572559999997,33.337515983,6.616162845,2.547247862,0.0,13.198616294999999,11.839812013,0.0,0.560163093,0.877208258,13.208674996000001,34.483395384999994,1.470676105,0.360786525,259.81110432,5.640502478,22.317105638,15.448526636,26.498171465,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,2.115205109,2.475974291,61.50220200100001,0.750048159,0.560163093,5.675491279,37.815146822,23.86851311,58.832717315,9.248384196,1.549235748,4.471879713,1.59880181,3.769960012,34.825760359,2.547247862,6.752280516000001,5.839879046,0.721591065,21.914422965,188.8934588,0.0,21.388644876,23.388468756,1.9537746500000002,0.0,7.277435721,2.660070432,0.750048159,1.627256417,5.774341633000001,22.688456346000002,32.004772005999996,2.513924674,4.642666247,2.475974291,41.581495996,1.2380127980000002,68.216306287,19.233289721,0.516421733,10.786013802,6.48175904,4.1126981240000005,0.360786525,34.98319873,0.560163093,2.470185366,3.086810195,4.024672553,1.992893089,2.231147801,6.895850043,3.968668243,50.057510228,0.360786525,5.453650859,8.789080606999999,0.721591065,66.94475428,2.240634118,0.560163093,1.987097838,6.0536897320000005,3.22602245,0.360786525,0.877208258,1.2380127980000002,1.032825032,4.880263303,48.494272884,0.0,11.079098194,6.878517763,10.231680715,10.250412097999998,2.021347696,1.281754158,0.0,1.992893089,0.002912167,0.243702975,0.035355543,0.080783934,0.097743055,0.12298919300000001,0.140515904,0.074578928,0.0,0.0,0.364327343,0.298613759,0.6257002700000001,0.0,0.107523339,0.149637708,2.361097084,0.753809796,0.002601846,0.0,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 2, 4]]"
237x237,0.360786525,0.516421733,3.303627508,54.854765951,4.143402757,15.678419495,25.152433094999996,26.334430492999996,0.360786525,0.9209496180000001,21.433337835,6.791831472,1.820979954,2.994478653,14.416364115,31.792034193,53.499346085,4.149055788,5.189832257000001,19.898307128,7.464302691,12.143867338,2.316644895,0.560163093,10.563173424,17.938453616999997,2.705906529,11.935069776999999,2.996620853,1.120313117,2.3603731860000003,3.0856572559999997,28.054868383000002,7.495436388999999,2.547247862,0.0,14.957224349999999,11.839812013,0.0,0.560163093,1.7564818020000001,14.087948540000001,18.645027255,2.349949649,2.1193945800000002,259.81110432,0.360786525,12.637918502,10.168810683,26.498171465,19.156726001,1.2380127980000002,1.3956952770000002,27.976896085,1.240060069,2.994478653,11.268844532,32.458744761000005,0.750048159,1.439436637,6.554764823,38.694420366,11.547352058,28.030639959000002,3.968668243,4.1871294080000006,4.471879713,1.59880181,3.769960012,35.705033903,2.547247862,7.631554060000001,2.318771148,0.721591065,11.355962285,188.8934588,0.879273544,31.061976418999997,18.108752803,2.8330481940000003,0.0,8.156709265,3.539343976,2.508656214,2.506529961,5.774341633000001,24.447064401000002,23.204919381,2.513924674,9.039139141,3.355247835,35.416459409,1.2380127980000002,58.524662027,19.233289721,1.3956952770000002,9.902770743000001,6.48175904,4.991971668,0.360786525,23.541303493999997,2.318771148,7.745998446,3.086810195,4.903946097,1.992893089,2.231147801,2.495407634,3.968668243,43.895522442,0.360786525,7.212258914,8.789080606999999,2.48019912,32.617069805,2.240634118,0.560163093,1.987097838,6.0536897320000005,5.86391611,1.240060069,0.877208258,1.2380127980000002,10.706156575,4.880263303,37.046846667,0.0,11.079098194,2.478075354,7.589858421999999,11.129685641999998,2.021347696,4.798961236,0.0,1.992893089,0.002912167,0.205286743,0.035355543,0.127753361,0.095162217,0.12298919300000001,0.118777306,0.021775469,0.0,0.0,0.364420324,0.0,1.319569972,0.0,0.211966047,0.149637708,2.3828858989999997,0.753809796,0.0,0.049909825,4.0,4.0,"[[0, 1, 3, 4], [0, 1, 3, 4]]"
