coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Endothelial1,Ambiguouscells,Endothelial1cells
217x217,1.291870106,1.162867924,7.494141604999999,7.923899579,4.813664962,19.659036415,0.0,15.332951379,3.701213775,0.0,9.077707734,1.162867924,1.873300204,1.227819495,0.0,3.685975353,13.279311312,4.070140566,0.581430098,7.269316957999999,0.581430098,9.724924122000001,0.0,0.0,0.0,22.680773925,0.0,8.786562777,3.101119699,0.581430098,1.809249593,0.581430098,21.776997880999996,9.824207726000001,0.0,0.0,3.685975353,14.224925943000002,0.0,2.9882564670000002,20.048269452,0.0,15.102179907,3.078443907,1.227819495,75.65915531,0.0,6.664289374,6.714658394000001,72.901825082,0.581430098,0.0,1.850624412,1.850624412,0.0,29.728165405,3.078443907,3.16511651,0.0,1.162867924,0.0,127.624741199,10.73442994,1.809249593,0.0,0.0,19.709669046000002,2.4547380299999997,0.0,1.291870106,9.000040927,2.390687419,2.406826369,1.291870106,31.517563013999997,1.291870106,8.448352929,133.240951332,13.454411399000001,47.214908976,0.581430098,1.162867924,11.708895914,1.291870106,0.0,0.581430098,1.744353171,1.162867924,4.651581567,1.227819495,2.43205451,10.678588631,0.581430098,29.132369115,13.967887897999999,0.0,6.714658394000001,7.688693231,5.574513979,0.0,3.682557525,2.406826369,3.701213775,76.171182405,4.176377477,0.0,0.581430098,0.581430098,31.304449392000002,11.791039818,0.0,0.0,58.474507684,1.162867924,27.759601796,0.0,0.0,9.254157884,109.373069883,4.267405451,0.581430098,8.534690196,0.0,4.282643873,0.581430098,22.344534165000002,0.581430098,0.0,1.291870106,1.809249593,8.999173836,1.162867924,0.0,0.0,52.225058395,0.009705217,0.041997439,0.018223742,0.09465432600000001,0.025491347,0.0,1.410609896,0.0,0.0,0.0,0.159410459,0.046094696,0.8553900670000001,0.0,0.130148969,0.291040897,2.24539569,0.0,0.0,0.100167978,3.0,3.0,"[2, 3, 4]","[0, 1, 4]"
218x218,0.0,1.162867924,1.162867924,7.0194625639999995,4.813664962,21.141583949,0.947690742,24.877520521,3.701213775,0.947690742,22.821333677,7.398666779,2.476839631,0.0,0.0,9.372185157,24.028834031000002,5.832816853,2.344106385,6.709074494999999,1.52912084,8.471750781999999,1.762676287,3.525431547,0.0,32.025084444,0.0,13.794542137,1.52912084,0.581430098,0.581430098,2.344106385,36.678285218,6.744252810000001,0.0,0.0,3.685975353,17.11999334,2.710367029,2.9882564670000002,20.048269452,0.0,13.053350286999999,1.850624412,2.710367029,63.54968622,0.0,10.455110986,10.240089941,70.31813867,2.476839631,1.895409533,1.850624412,2.798315154,0.0,28.50034591,2.798315154,4.37225171,0.0,1.162867924,4.473122289,81.997689689,11.682120682,6.267639902,0.0,0.0,6.501197614,1.162867924,0.0,0.0,9.947731669000001,2.925544211,2.406826369,0.947690742,34.319465664,0.0,8.983209721,74.709641072,16.164778428,61.78856912,0.581430098,2.925544211,17.865911899,0.0,0.0,1.52912084,3.507029458,1.162867924,4.651581567,0.947690742,4.194730797,17.179786245000003,2.344106385,35.617827188999996,12.676017792,0.0,13.215856008000001,8.758472782,4.282643873,0.0,4.953689536,2.406826369,3.701213775,50.014616939,4.176377477,0.0,0.581430098,0.581430098,41.577571658,15.58186143,1.895409533,0.0,53.06086987100001,1.162867924,38.601241243,0.0,0.0,9.254157884,76.479420343,8.740527740000001,4.106861645,10.297366483,0.0,7.12572896,0.581430098,40.692407852,3.2917971269999997,0.0,0.0,0.581430098,10.614439428,1.162867924,0.0,0.947690742,55.470361189,0.009705217,0.025647959,0.013197631000000001,0.08429906300000001,0.0,0.004078806,1.410609896,0.0,0.0,0.0,0.26523604700000003,0.0,0.9425991310000001,0.0,0.153458455,0.038173646,2.380731754,0.0,0.0,0.001947578,3.0,3.0,"[2, 3, 4]","[0, 2, 3]"
219x219,0.0,1.162867924,3.61851992,9.47511456,4.813664962,20.606727156999998,0.947690742,14.300414781,3.701213775,0.947690742,13.472047432,2.110558666,2.476839631,1.227819495,0.0,9.372185157,25.256653526,4.070140566,0.581430098,9.164726491,1.52912084,11.620333655,0.0,0.0,0.0,30.262408157,0.0,9.734253519000001,2.7569403350000004,0.581430098,1.809249593,0.581430098,25.567819492999995,10.427747153,0.0,0.0,3.685975353,11.296995000000003,0.947690742,2.9882564670000002,20.048269452,0.0,12.518493495,3.078443907,2.175510237,80.83488664000001,0.0,10.455110986,6.714658394000001,70.31813867,2.476839631,1.895409533,1.850624412,2.798315154,0.0,29.728165405,4.026134649,4.37225171,0.0,1.162867924,0.947690742,118.074654119,11.682120682,7.495459397,0.0,0.0,23.156320267,1.162867924,0.0,0.0,9.947731669000001,2.390687419,2.406826369,0.947690742,29.881567343999997,0.0,8.448352929,105.34576369199999,14.402102141000002,45.92303887,0.581430098,1.162867924,16.103235612,0.0,0.0,1.52912084,1.744353171,1.162867924,4.651581567,2.175510237,2.43205451,15.417109958000001,0.581430098,27.496373445,12.676017792,0.0,11.453179721000001,7.688693231,4.282643873,0.0,6.181509031,2.406826369,3.701213775,51.023018045,4.176377477,0.0,0.581430098,0.581430098,39.061098813,15.58186143,1.895409533,0.0,58.130328320000004,1.162867924,31.550423407999997,0.0,0.0,9.254157884,104.125063553,5.215096193,0.581430098,8.534690196,0.0,7.12572896,0.581430098,29.581942127,1.52912084,0.0,0.0,1.809249593,11.842258923000001,1.162867924,0.0,0.947690742,53.172749137,0.009705217,0.067394339,0.014943638000000002,0.07517491200000001,0.025491347,0.004078806,1.410609896,0.0,0.0,0.0,0.169005247,0.046094696,1.000351484,0.0,0.153458455,0.291040897,2.200291311,0.0,0.0,0.100167978,3.0,3.0,"[2, 3, 4]","[0, 2, 4]"
220x220,0.0,1.162867924,3.61851992,6.632029472999999,4.813664962,21.421712702,0.0,22.034435434000002,3.701213775,0.0,18.362943368,6.450976037,0.581430098,1.227819495,0.0,3.685975353,11.987441206000002,5.832816853,2.344106385,7.269316957999999,0.581430098,11.487600408999999,1.762676287,3.525431547,0.0,24.443450212000002,0.0,14.07467089,1.809249593,0.581430098,1.809249593,2.344106385,34.115283100999996,8.53233762,0.0,0.0,3.685975353,17.400122093,1.762676287,2.9882564670000002,20.048269452,0.0,14.281169782,3.078443907,2.990495782,68.26975699,0.0,6.664289374,10.240089941,70.31813867,0.581430098,0.0,1.850624412,1.850624412,0.0,29.728165405,3.078443907,0.581430098,0.0,1.162867924,3.525431547,105.905238419,10.73442994,1.809249593,0.0,0.0,20.180475227000002,1.162867924,0.0,0.0,9.000040927,4.153363706,2.406826369,0.0,39.510982342,0.0,10.211029216,97.78146382199999,15.217087686000001,61.78856912,0.581430098,2.925544211,12.179702095,0.0,0.0,0.581430098,3.507029458,1.162867924,4.651581567,1.227819495,4.194730797,12.441264918,2.344106385,37.125788443000005,12.676017792,0.0,8.477334681,11.214124778,4.282643873,0.0,2.390687419,2.406826369,3.701213775,47.516558894,4.176377477,0.0,0.581430098,0.581430098,37.183401533,11.791039818,0.0,0.0,60.708069125,1.162867924,34.810419631,0.0,0.0,9.254157884,86.00583664300001,7.792836998,4.106861645,10.297366483,0.0,4.282643873,0.581430098,33.390949279000004,2.344106385,0.0,0.0,1.809249593,8.999173836,1.162867924,0.0,0.0,55.750489941999994,0.009705217,0.041997439,0.014943638000000002,0.08239012700000001,0.025491347,0.0,1.410609896,0.0,0.0,0.0,0.255641259,0.046094696,0.432373357,0.0,0.130148969,0.329214543,2.354022167,0.0,0.0,0.10211555600000001,3.0,3.0,"[2, 3, 4]","[0, 3, 4]"
221x221,1.291870106,1.162867924,5.038489609,8.31133267,0.0,21.141583949,0.947690742,28.753142206,3.701213775,0.947690742,19.299538821,7.398666779,3.768709737,0.0,0.0,9.372185157,22.913877768,5.832816853,2.344106385,1.895409533,1.52912084,3.65808582,1.762676287,3.525431547,0.0,32.025084444,0.0,13.794542137,2.820990946,0.581430098,0.581430098,2.344106385,34.271458849,8.036122916,0.0,0.0,3.685975353,18.588788656000002,2.710367029,0.581430098,17.641443083,0.0,8.416503265,1.850624412,2.710367029,67.55111872,0.0,5.6414460239999995,10.240089941,72.901825082,2.476839631,1.895409533,1.850624412,2.798315154,0.0,28.50034591,2.798315154,6.955938121999999,0.0,1.162867924,4.473122289,73.37635161899999,6.86845572,6.267639902,0.0,0.0,7.79306772,2.4547380299999997,0.0,1.291870106,7.5409052999999995,2.925544211,0.0,2.239560848,22.461278236000002,1.291870106,1.762676287,108.065539962,13.757952059,46.232010066,0.581430098,2.925544211,19.157782005,1.291870106,0.0,1.52912084,3.507029458,1.162867924,4.651581567,0.947690742,4.194730797,17.179786245000003,2.344106385,38.201513601,9.154222936,0.0,13.215856008000001,8.758472782,5.574513979,0.0,6.245559642,0.0,3.701213775,58.601316469000004,4.176377477,0.0,0.581430098,0.581430098,33.595030897,10.768196468,1.895409533,0.0,54.352739977,1.162867924,28.974502588999997,0.0,0.0,9.254157884,87.474840123,8.740527740000001,4.106861645,10.297366483,0.0,7.12572896,0.581430098,41.98427795800001,3.2917971269999997,0.0,1.291870106,0.581430098,10.614439428,1.162867924,0.0,0.947690742,55.470361189,0.009705217,0.025647959,0.016322218,0.102378201,0.0,0.004078806,1.410609896,0.0,0.0,0.0,0.26523604700000003,0.0,1.365615841,0.0,0.153458455,0.038173646,2.272947048,0.0,0.0,0.001947578,3.0,3.0,"[2, 3, 4]","[1, 2, 3]"
222x222,1.291870106,1.162867924,7.494141604999999,10.766984666,0.0,20.606727156999998,0.947690742,18.176036466,3.701213775,0.947690742,9.950252576,2.110558666,3.768709737,1.227819495,0.0,9.372185157,24.141697262999998,4.070140566,0.581430098,4.351061529,1.52912084,6.806668693000001,0.0,0.0,0.0,30.262408157,0.0,9.734253519000001,4.0488104410000005,0.581430098,1.809249593,0.581430098,23.160993123999994,11.719617259,0.0,0.0,3.685975353,12.765790316000002,0.947690742,0.581430098,17.641443083,0.0,7.881646473,3.078443907,2.175510237,84.83631914,0.0,5.6414460239999995,6.714658394000001,72.901825082,2.476839631,1.895409533,1.850624412,2.798315154,0.0,29.728165405,4.026134649,6.955938121999999,0.0,1.162867924,0.947690742,109.453316049,6.86845572,7.495459397,0.0,0.0,24.448190373000003,2.4547380299999997,0.0,1.291870106,7.5409052999999995,2.390687419,0.0,2.239560848,18.023379916000003,1.291870106,1.227819495,138.70166258199998,11.995275772000001,30.366479816000002,0.581430098,1.162867924,17.395105718,1.291870106,0.0,1.52912084,1.744353171,1.162867924,4.651581567,2.175510237,2.43205451,15.417109958000001,0.581430098,30.080059857,9.154222936,0.0,11.453179721000001,7.688693231,5.574513979,0.0,7.473379137,0.0,3.701213775,59.609717575000005,4.176377477,0.0,0.581430098,0.581430098,31.078558052,10.768196468,1.895409533,0.0,59.422198426,1.162867924,21.923684753999996,0.0,0.0,9.254157884,115.12048333300001,5.215096193,0.581430098,8.534690196,0.0,7.12572896,0.581430098,30.873812233000002,1.52912084,0.0,1.291870106,1.809249593,11.842258923000001,1.162867924,0.0,0.947690742,53.172749137,0.009705217,0.067394339,0.018068225,0.09325405,0.025491347,0.004078806,1.410609896,0.0,0.0,0.0,0.169005247,0.046094696,1.423368194,0.0,0.153458455,0.291040897,2.092506605,0.0,0.0,0.100167978,3.0,3.0,"[2, 3, 4]","[1, 2, 4]"
223x223,1.291870106,1.162867924,7.494141604999999,7.923899579,0.0,21.421712702,0.0,25.910057119,3.701213775,0.0,14.841148512,6.450976037,1.873300204,1.227819495,0.0,3.685975353,10.872484943,5.832816853,2.344106385,2.455651996,0.581430098,6.673935447,1.762676287,3.525431547,0.0,24.443450212000002,0.0,14.07467089,3.101119699,0.581430098,1.809249593,2.344106385,31.708456731999995,9.824207726000001,0.0,0.0,3.685975353,18.868917408999998,1.762676287,0.581430098,17.641443083,0.0,9.64432276,3.078443907,2.990495782,72.27118949000001,0.0,1.850624412,10.240089941,72.901825082,0.581430098,0.0,1.850624412,1.850624412,0.0,29.728165405,3.078443907,3.16511651,0.0,1.162867924,3.525431547,97.28390034899999,5.920764978,1.809249593,0.0,0.0,21.472345333,2.4547380299999997,0.0,1.291870106,6.593214558,4.153363706,0.0,1.291870106,27.652794913999998,1.291870106,2.990495782,131.137362712,12.810261317,46.232010066,0.581430098,2.925544211,13.471572200999999,1.291870106,0.0,0.581430098,3.507029458,1.162867924,4.651581567,1.227819495,4.194730797,12.441264918,2.344106385,39.709474854999996,9.154222936,0.0,8.477334681,11.214124778,5.574513979,0.0,3.682557525,0.0,3.701213775,56.103258424,4.176377477,0.0,0.581430098,0.581430098,29.200860772,6.977374856,0.0,0.0,61.999939231000006,1.162867924,25.183680976999998,0.0,0.0,9.254157884,97.001256423,7.792836998,4.106861645,10.297366483,0.0,4.282643873,0.581430098,34.682819385,2.344106385,0.0,1.291870106,1.809249593,8.999173836,1.162867924,0.0,0.0,55.750489941999994,0.009705217,0.041997439,0.018068225,0.100469265,0.025491347,0.0,1.410609896,0.0,0.0,0.0,0.255641259,0.046094696,0.8553900670000001,0.0,0.130148969,0.329214543,2.2462374609999998,0.0,0.0,0.10211555600000001,3.0,3.0,"[2, 3, 4]","[1, 3, 4]"
224x224,0.0,1.162867924,3.61851992,9.47511456,0.0,22.369403444,0.947690742,24.877520521,3.701213775,0.947690742,19.23548821,7.398666779,2.476839631,1.227819495,0.0,9.372185157,22.849827157,5.832816853,2.344106385,4.351061529,1.52912084,8.56934498,1.762676287,3.525431547,0.0,32.025084444,0.0,15.022361632,2.7569403350000004,0.581430098,1.809249593,2.344106385,35.499278344,10.427747153,0.0,0.0,3.685975353,15.940986466,2.710367029,0.581430098,17.641443083,0.0,7.060636348,3.078443907,3.938186524,77.44692082,0.0,5.6414460239999995,10.240089941,70.31813867,2.476839631,1.895409533,1.850624412,2.798315154,0.0,29.728165405,4.026134649,4.37225171,0.0,1.162867924,4.473122289,87.733813269,6.86845572,7.495459397,0.0,0.0,24.918996554,1.162867924,0.0,0.0,7.5409052999999995,4.153363706,0.0,0.947690742,26.016799243999998,0.0,2.990495782,103.242175072,13.757952059,44.94013996,0.581430098,2.925544211,17.865911899,0.0,0.0,1.52912084,3.507029458,1.162867924,4.651581567,2.175510237,4.194730797,17.179786245000003,2.344106385,38.073479185,7.86235283,0.0,13.215856008000001,11.214124778,4.282643873,0.0,6.181509031,0.0,3.701213775,30.955094064,4.176377477,0.0,0.581430098,0.581430098,36.957510193000005,10.768196468,1.895409533,0.0,61.65575986700001,1.162867924,28.974502588999997,0.0,0.0,9.254157884,91.753250093,8.740527740000001,4.106861645,10.297366483,0.0,7.12572896,0.581430098,41.920227347,3.2917971269999997,0.0,0.0,1.809249593,11.842258923000001,1.162867924,0.0,0.947690742,56.698180684,0.009705217,0.067394339,0.014788121000000001,0.080989851,0.025491347,0.004078806,1.410609896,0.0,0.0,0.0,0.26523604700000003,0.046094696,1.000351484,0.0,0.153458455,0.329214543,2.201133082,0.0,0.0,0.10211555600000001,3.0,3.0,"[2, 3, 4]","[2, 3, 4]"
225x225,1.291870106,8.668462326,6.831097752,7.655786474999999,4.813664962,22.868551687,4.4672666229999995,28.039697496000002,0.0,0.947690742,28.296070015000005,10.983990479,9.015315699,0.597533596,0.0,9.969718752999999,31.114649068,11.808231035,2.941639981,13.150841379,3.256088578,9.666828999000002,2.360209883,3.525431547,0.0,13.462671727,0.0,14.989620354,4.613599089,0.581430098,1.776508315,2.941639981,43.193355577999995,12.685198952,0.0,0.0,17.500918873,21.419238737,2.710367029,2.9882564670000002,20.048269452,0.0,16.234570295,0.0,3.905445246,97.16779777,2.324501334,15.775012267,7.676068536000001,3.181220008,2.476839631,1.895409533,0.0,0.947690742,0.0,29.695424127,1.5452243380000001,11.073064335,0.597533596,1.7604015199999998,8.058445988999999,118.943374245,15.078102231999999,7.462718119,0.0,1.792608143,14.701128526,2.4547380299999997,1.726967738,1.291870106,10.545265265,4.652511949,2.406826369,2.239560848,36.189707366,9.926831969999999,8.983209721,128.22796574699998,26.921872688,64.275517443,0.581430098,5.250045545,12.228125454999999,1.291870106,0.0,5.580652255,7.026605339,3.4873692579999997,4.651581567,0.947690742,2.344106385,18.259000522,2.344106385,37.25666997100001,13.312341703,15.871287226,10.054224012999999,14.537024259999999,2.4708338000000003,0.0,6.245559642,2.406826369,2.390158475,88.677729936,5.8453289459999995,0.0,0.581430098,0.581430098,48.036904737,17.972019905,4.817455488,6.908060806,54.29472370800001,4.084913879,55.207227939,0.0,0.0,0.0,113.947455123,14.052819178,4.106861645,15.077794535,0.0,3.4245151849999997,1.1789636940000001,35.661511860000005,3.2917971269999997,5.377933695,3.084478249,2.308397836,12.291159348,2.955476067,0.0,3.935459807,58.924359008,0.07933870700000001,0.114856174,0.043812536,0.153045716,0.0,0.039869488999999994,1.410609896,0.0,0.0,0.0,0.36226915400000004,0.0,1.4801792710000001,0.0,0.16131348299999998,0.080842027,2.045094271,0.0,0.019736348,0.073059862,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 2, 3]"
226x226,1.291870106,8.668462326,9.286749748,10.111438471,4.813664962,22.333694895,4.4672666229999995,17.462591756000002,0.0,0.947690742,18.946783770000003,5.695882366,9.015315699,1.8253530910000002,0.0,9.969718752999999,32.342468563,10.045554748,1.1789636940000001,15.606493375,3.256088578,12.815411872,0.597533596,0.0,0.0,11.699995439999999,0.0,10.929331736000002,5.841418584,0.581430098,3.0043278100000004,1.1789636940000001,32.082889853,16.368693295,0.0,0.0,17.500918873,15.596240397,0.947690742,2.9882564670000002,20.048269452,0.0,15.699713503000002,1.227819495,3.370588454,114.45299819,2.324501334,15.775012267,4.1506369890000006,3.181220008,2.476839631,1.895409533,0.0,0.947690742,0.0,30.923243621999998,2.773043833,11.073064335,0.597533596,1.7604015199999998,4.533014442,155.02033867499998,15.078102231999999,8.690537614,0.0,1.792608143,31.356251179000004,2.4547380299999997,1.726967738,1.291870106,10.545265265,4.117655157,2.406826369,2.239560848,31.751809045999998,9.926831969999999,8.448352929,158.864088367,25.159196401000003,48.409987193,0.581430098,3.4873692579999997,10.465449168,1.291870106,0.0,5.580652255,5.263929052,3.4873692579999997,4.651581567,2.175510237,0.581430098,16.496324235,0.581430098,29.135216227,13.312341703,15.871287226,8.291547726,13.467244709,2.4708338000000003,0.0,7.473379137,2.406826369,2.390158475,89.686131042,5.8453289459999995,0.0,0.581430098,0.581430098,45.520431892000005,17.972019905,4.817455488,6.908060806,59.364182157,4.084913879,48.156410104,0.0,0.0,0.0,141.593098333,10.527387631000002,0.581430098,13.315118248000001,0.0,3.4245151849999997,1.1789636940000001,24.551046135,1.52912084,5.377933695,3.084478249,3.5362173310000005,13.518978843,2.955476067,0.0,3.935459807,56.626746956,0.07933870700000001,0.156602554,0.045558543,0.143921565,0.025491347,0.039869488999999994,1.410609896,0.0,0.0,0.0,0.26603835400000003,0.046094696,1.537931624,0.0,0.16131348299999998,0.333709278,1.8646538279999998,0.0,0.019736348,0.17128026200000002,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 2, 4]"
227x227,1.291870106,8.668462326,9.286749748,7.268353383999999,4.813664962,23.14868044,3.5195758809999997,25.196612409000004,0.0,0.0,23.837679706000003,10.036299737,7.119906166000001,1.8253530910000002,0.0,4.283508949,19.073256243,11.808231035,2.941639981,13.711083841999999,2.308397836,12.682678626,2.360209883,3.525431547,0.0,5.881037494999999,0.0,15.269749107,4.8937278420000005,0.581430098,3.0043278100000004,2.941639981,40.630353461,14.473283762000001,0.0,0.0,17.500918873,21.69936749,1.762676287,2.9882564670000002,20.048269452,0.0,17.46238979,1.227819495,4.185573999,101.88786854,2.324501334,11.984190654999999,7.676068536000001,3.181220008,0.581430098,0.0,0.0,0.0,0.0,30.923243621999998,1.8253530910000002,7.2822427229999995,0.597533596,1.7604015199999998,7.110755247,142.85092297499997,14.13041149,3.0043278100000004,0.0,1.792608143,28.380406139,2.4547380299999997,1.726967738,1.291870106,9.597574522999999,5.880331443999999,2.406826369,1.291870106,41.381224044,9.926831969999999,10.211029216,151.299788497,25.974181946,64.275517443,0.581430098,5.250045545,6.541915651,1.291870106,0.0,4.632961513000001,7.026605339,3.4873692579999997,4.651581567,1.227819495,2.344106385,13.520479195,2.344106385,38.764631225,13.312341703,15.871287226,5.315702686,16.992676256,2.4708338000000003,0.0,3.682557525,2.406826369,2.390158475,86.179671891,5.8453289459999995,0.0,0.581430098,0.581430098,43.642734612,14.181198293000001,2.9220459549999998,6.908060806,61.94192296200001,4.084913879,51.416406327000004,0.0,0.0,0.0,123.473871423,13.105128436000001,4.106861645,15.077794535,0.0,0.581430098,1.1789636940000001,28.360053287,2.344106385,5.377933695,3.084478249,3.5362173310000005,10.675893756,2.955476067,0.0,2.987769065,59.204487761,0.07933870700000001,0.131205654,0.045558543,0.15113678,0.025491347,0.035790683,1.410609896,0.0,0.0,0.0,0.352674366,0.046094696,0.969953497,0.0,0.138003997,0.371882924,2.018384684,0.0,0.019736348,0.17322784000000002,4.0,4.0,"[0, 1, 2, 3]","[0, 1, 3, 4]"
228x228,0.0,8.668462326,5.411128063,8.819568364999999,4.813664962,24.096371182,4.4672666229999995,24.164075811000004,0.0,0.947690742,28.232019404,10.983990479,7.723445593000001,1.8253530910000002,0.0,9.969718752999999,31.050598456999996,11.808231035,2.941639981,15.606493375,3.256088578,14.578088159,2.360209883,3.525431547,0.0,13.462671727,0.0,16.217439849,4.549548478,0.581430098,3.0043278100000004,2.941639981,44.42117507299999,15.076823189,0.0,0.0,17.500918873,18.771436547,2.710367029,2.9882564670000002,20.048269452,0.0,14.878703378,1.227819495,5.133264741,107.06359987,2.324501334,15.775012267,7.676068536000001,0.597533596,2.476839631,1.895409533,0.0,0.947690742,0.0,30.923243621999998,2.773043833,8.489377923,0.597533596,1.7604015199999998,8.058445988999999,133.30083589499998,15.078102231999999,8.690537614,0.0,1.792608143,31.827057360000005,1.162867924,1.726967738,0.0,10.545265265,5.880331443999999,2.406826369,0.947690742,39.745228374,8.634961864,10.211029216,123.404600857,26.921872688,62.983647337,0.581430098,5.250045545,10.936255349,0.0,0.0,5.580652255,7.026605339,3.4873692579999997,4.651581567,2.175510237,2.344106385,18.259000522,2.344106385,37.128635555,12.020471597,15.871287226,10.054224012999999,16.992676256,1.1789636940000001,0.0,6.181509030999999,2.406826369,2.390158475,61.031507531,5.8453289459999995,0.0,0.581430098,0.581430098,51.399384033000004,17.972019905,4.817455488,6.908060806,61.59774359800001,4.084913879,55.207227939,0.0,0.0,0.0,118.22586509300001,14.052819178,4.106861645,15.077794535,0.0,3.4245151849999997,1.1789636940000001,35.597461249,3.2917971269999997,5.377933695,1.792608143,3.5362173310000005,13.518978843,2.955476067,0.0,3.935459807,60.152178503,0.07933870700000001,0.156602554,0.042278439,0.131657366,0.025491347,0.039869488999999994,1.410609896,0.0,0.0,0.0,0.36226915400000004,0.046094696,1.114914914,0.0,0.16131348299999998,0.371882924,1.9732803049999998,0.0,0.019736348,0.17322784000000002,4.0,4.0,"[0, 1, 2, 3]","[0, 2, 3, 4]"
229x229,1.291870106,8.668462326,9.286749748,10.111438471,0.0,24.096371182,4.4672666229999995,28.039697496000002,0.0,0.947690742,24.710224548,10.983990479,9.015315699,1.8253530910000002,0.0,9.969718752999999,29.935642193999996,11.808231035,2.941639981,10.792828412999999,3.256088578,9.764423197000001,2.360209883,3.525431547,0.0,13.462671727,0.0,16.217439849,5.841418584,0.581430098,3.0043278100000004,2.941639981,42.014348704,16.368693295,0.0,0.0,17.500918873,20.240231862999998,2.710367029,0.581430098,17.641443083,0.0,10.241856356,1.227819495,5.133264741,111.06503237000001,2.324501334,10.961347305,7.676068536000001,3.181220008,2.476839631,1.895409533,0.0,0.947690742,0.0,30.923243621999998,2.773043833,11.073064335,0.597533596,1.7604015199999998,8.058445988999999,124.679497825,10.26443727,8.690537614,0.0,1.792608143,33.118927466,2.4547380299999997,1.726967738,1.291870106,8.138438896,5.880331443999999,0.0,2.239560848,27.887040946,9.926831969999999,2.990495782,156.76049974699998,24.515046319000003,47.427088283,0.581430098,5.250045545,12.228125454999999,1.291870106,0.0,5.580652255,7.026605339,3.4873692579999997,4.651581567,2.175510237,2.344106385,18.259000522,2.344106385,39.71232196700001,8.498676740999999,15.871287226,10.054224012999999,16.992676256,2.4708338000000003,0.0,7.473379137,0.0,2.390158475,69.618207061,5.8453289459999995,0.0,0.581430098,0.581430098,43.416843271999994,13.158354943,4.817455488,6.908060806,62.889613704000006,4.084913879,45.580489285,0.0,0.0,0.0,129.221284873,14.052819178,4.106861645,15.077794535,0.0,3.4245151849999997,1.1789636940000001,36.889331354999996,3.2917971269999997,5.377933695,3.084478249,3.5362173310000005,13.518978843,2.955476067,0.0,3.935459807,60.152178503,0.07933870700000001,0.156602554,0.045403026,0.149736504,0.025491347,0.039869488999999994,1.410609896,0.0,0.0,0.0,0.36226915400000004,0.046094696,1.537931624,0.0,0.16131348299999998,0.371882924,1.865495599,0.0,0.019736348,0.17322784000000002,4.0,4.0,"[0, 1, 2, 3]","[1, 2, 3, 4]"
