coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Endothelial1
190x190,0.0,0.0,2.455651996,13.855032856000001,4.813664962,15.122585952000001,0.0,11.716988599,0.0,1.139882859,18.234724287,5.288108113,0.0,1.227819495,0.0,1.139882859,3.6346458640000003,1.762676287,1.762676287,22.344827641000002,0.0,15.859817918,1.762676287,3.525431547,0.0,1.762676287,0.0,6.515927608,1.227819495,0.0,1.227819495,2.9025591459999998,15.972931084,3.683494343,0.0,1.139882859,13.526030971,10.685463699000001,1.762676287,4.686570775,2.406826369,12.132090170000001,10.211029216,1.227819495,2.990495782,285.96055176000004,1.139882859,4.813664962,3.525431547,0.0,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,0.0,0.0,0.0,3.525431547,106.12837119,4.813664962,1.227819495,0.0,0.0,22.460219633,0.0,0.0,35.81267634,4.686570775,2.990495782,2.406826369,1.139882859,31.158186999999998,211.10122788,11.350912075,103.578819762,5.785636746,32.71395941,0.0,7.4621393959999995,1.762676287,0.0,0.0,5.2579199,1.762676287,0.0,0.0,1.227819495,2.9025591459999998,1.762676287,1.762676287,13.032757736,6.429799052,0.0,1.762676287,7.1209664020000005,0.0,0.0,2.3677023540000004,2.406826369,0.0,49.132692983999995,5.699463109,0.0,2.279744406,1.61613409,36.601971434999996,15.329621042,0.0,3.895878496,13.736455632999998,1.139882859,16.677556489,1.139882859,0.0,0.0,83.93599538000001,3.525431547,8.084986149999999,1.762676287,0.0,0.0,1.61613409,13.566104715,1.762676287,0.0,0.0,1.227819495,1.227819495,0.0,0.0,0.0,4.7532510420000005,0.0,0.144883808,0.054071407,0.027499471,0.025491347,0.076396193,0.0,0.0,0.0,0.0,0.18928234700000002,0.046094696,0.36664760799999996,0.0,0.0,0.329214543,1.828405786,0.010678902,0.0,0.10211555600000001,3.0,3.0
191x191,1.291870106,0.0,3.875621685,15.534336053,0.0,14.842457199000002,0.947690742,18.435695371,0.0,2.087573601,19.17131974,6.235798855,3.1872796389999998,0.0,0.0,6.826092663,14.561082425999999,1.762676287,1.762676287,16.970920216,0.947690742,8.030303329,1.762676287,3.525431547,0.0,9.344310519,0.0,6.235798855,2.239560848,0.0,0.0,2.9025591459999998,16.129106831999998,3.1872796389999998,0.0,1.139882859,13.526030971,11.874130262000001,2.710367029,2.279744406,0.0,12.132090170000001,4.346362699,0.0,2.710367029,285.24191349000006,1.139882859,3.790821612,3.525431547,2.583686412,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,6.374508024,0.0,0.0,4.473122289,73.59948438999999,0.947690742,5.686209804,0.0,0.0,10.072812126,1.291870106,0.0,37.104546446,3.2274351479999996,1.762676287,0.0,3.379443707,14.108482894000002,212.39309798600001,2.9025591459999998,113.862895902,4.326501119,17.157400356,0.0,7.4621393959999995,8.740756197,1.291870106,0.0,6.205610642,1.762676287,0.0,0.0,0.947690742,2.9025591459999998,6.501197614,1.762676287,14.108482894000002,2.9080041960000003,0.0,6.501197614,4.665314406,1.291870106,0.0,6.222574577,0.0,0.0,60.21745055900001,5.699463109,0.0,2.279744406,1.61613409,33.013600799,14.306777692,1.895409533,3.895878496,7.381126485,1.139882859,10.841639447,1.139882859,0.0,0.0,85.40499886000002,4.473122289,8.084986149999999,1.762676287,0.0,2.843085087,1.61613409,22.159433393999997,2.710367029,0.0,1.291870106,0.0,2.843085087,0.0,0.0,0.947690742,4.473122289,0.0,0.128534328,0.055449987,0.047487545000000006,0.0,0.080474999,0.0,0.0,0.0,0.0,0.198877135,0.0,1.299890092,0.0,0.023309486,0.038173646,1.747330667,0.010678902,0.0,0.001947578,3.0,3.0
192x192,1.291870106,0.0,6.331273681,17.989988049,0.0,14.307600407000002,0.947690742,7.858589631000001,0.0,2.087573601,9.822033495000001,0.947690742,3.1872796389999998,1.227819495,0.0,6.826092663,15.788901920999999,0.0,0.0,19.426572212,0.947690742,11.178886202000001,0.0,0.0,0.0,7.581634232,0.0,2.175510237,3.4673803430000003,0.0,1.227819495,1.139882859,5.018641107,6.870773981999999,0.0,1.139882859,13.526030971,6.051131922000001,0.947690742,2.279744406,0.0,12.132090170000001,3.811505907,1.227819495,2.175510237,302.52711391,1.139882859,3.790821612,0.0,2.583686412,1.895409533,1.895409533,0.0,0.947690742,0.0,1.227819495,2.175510237,6.374508024,0.0,0.0,0.947690742,109.67644881999999,0.947690742,6.914029299,0.0,0.0,26.727934779,1.291870106,0.0,37.104546446,3.2274351479999996,1.227819495,0.0,3.379443707,9.670584574,212.39309798600001,2.3677023540000004,144.499018522,2.563824832,1.291870106,0.0,5.699463109,6.97807991,1.291870106,0.0,6.205610642,0.0,0.0,0.0,2.175510237,1.139882859,4.738521327,0.0,5.98702915,2.9080041960000003,0.0,4.738521327,3.595534855,1.291870106,0.0,7.450394072,0.0,0.0,61.22585166500001,5.699463109,0.0,2.279744406,1.61613409,30.497127954,14.306777692,1.895409533,3.895878496,12.450584933999998,1.139882859,3.790821612,1.139882859,0.0,0.0,113.05064207000001,0.947690742,4.559554603,0.0,0.0,2.843085087,1.61613409,11.048967669,0.947690742,0.0,1.291870106,1.227819495,4.070904582,0.0,0.0,0.947690742,2.175510237,0.0,0.170280708,0.057195994,0.038363394,0.025491347,0.080474999,0.0,0.0,0.0,0.0,0.102646335,0.046094696,1.357642445,0.0,0.023309486,0.291040897,1.566890224,0.010678902,0.0,0.100167978,3.0,3.0
193x193,1.291870106,0.0,6.331273681,15.146902962,0.0,15.122585952000001,0.0,15.592610284000001,0.0,1.139882859,14.712929431000001,5.288108113,1.291870106,1.227819495,0.0,1.139882859,2.519689601,1.762676287,1.762676287,17.531162679,0.0,11.046152956,1.762676287,3.525431547,0.0,1.762676287,0.0,6.515927608,2.519689601,0.0,1.227819495,2.9025591459999998,13.566104715,4.975364449,0.0,1.139882859,13.526030971,12.154259015000001,1.762676287,2.279744406,0.0,12.132090170000001,5.5741821940000005,1.227819495,2.990495782,289.96198426,1.139882859,0.0,3.525431547,2.583686412,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,2.583686412,0.0,0.0,3.525431547,97.50703311999999,0.0,1.227819495,0.0,0.0,23.752089739,1.291870106,0.0,37.104546446,2.279744406,2.990495782,0.0,2.4317529650000003,19.299999572,212.39309798600001,4.130378641,136.93471865200002,3.3788103769999998,17.157400356,0.0,7.4621393959999995,3.054546393,1.291870106,0.0,5.2579199,1.762676287,0.0,0.0,1.227819495,2.9025591459999998,1.762676287,1.762676287,15.616444148000001,2.9080041960000003,0.0,1.762676287,7.1209664020000005,1.291870106,0.0,3.6595724600000006,0.0,0.0,57.719392514000006,5.699463109,0.0,2.279744406,1.61613409,28.619430674,10.51595608,0.0,3.895878496,15.028325739,1.139882859,7.050817835,1.139882859,0.0,0.0,94.93141516,3.525431547,8.084986149999999,1.762676287,0.0,0.0,1.61613409,14.857974820999999,1.762676287,0.0,1.291870106,1.227819495,1.227819495,0.0,0.0,0.0,4.7532510420000005,0.0,0.144883808,0.057195994,0.045578609000000006,0.025491347,0.076396193,0.0,0.0,0.0,0.0,0.18928234700000002,0.046094696,0.789664318,0.0,0.0,0.329214543,1.72062108,0.010678902,0.0,0.10211555600000001,3.0,3.0
194x194,0.0,0.0,2.455651996,16.698117943,0.0,16.070276694,0.947690742,14.560073686,0.0,2.087573601,19.107269129,6.235798855,1.895409533,1.227819495,0.0,6.826092663,14.497031815,1.762676287,1.762676287,19.426572212,0.947690742,12.941562489,1.762676287,3.525431547,0.0,9.344310519,0.0,7.46361835,2.175510237,0.0,1.227819495,2.9025591459999998,17.356926326999996,5.578903876,0.0,1.139882859,13.526030971,9.226328072,2.710367029,2.279744406,0.0,12.132090170000001,2.990495782,1.227819495,3.938186524,295.13771558999997,1.139882859,3.790821612,3.525431547,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,1.227819495,2.175510237,3.790821612,0.0,0.0,4.473122289,87.95694603999999,0.947690742,6.914029299,0.0,0.0,27.198740960000002,0.0,0.0,35.81267634,3.2274351479999996,2.990495782,0.0,2.087573601,17.664003902,211.10122788,4.130378641,109.039531012,4.326501119,15.86553025,0.0,7.4621393959999995,7.448886090999999,0.0,0.0,6.205610642,1.762676287,0.0,0.0,2.175510237,2.9025591459999998,6.501197614,1.762676287,13.980448478000001,1.61613409,0.0,6.501197614,7.1209664020000005,0.0,0.0,6.158523966000001,0.0,0.0,32.571228153999996,5.699463109,0.0,2.279744406,1.61613409,36.376080095,14.306777692,1.895409533,3.895878496,14.684146375,1.139882859,10.841639447,1.139882859,0.0,0.0,89.68340883,4.473122289,8.084986149999999,1.762676287,0.0,2.843085087,1.61613409,22.095382782999998,2.710367029,0.0,0.0,1.227819495,4.070904582,0.0,0.0,0.947690742,5.700941784,0.0,0.170280708,0.05391589,0.026099195000000002,0.025491347,0.080474999,0.0,0.0,0.0,0.0,0.198877135,0.046094696,0.9346257350000001,0.0,0.023309486,0.329214543,1.675516701,0.010678902,0.0,0.10211555600000001,3.0,3.0
195x195,1.291870106,0.0,3.875621685,20.086854371,6.634644916,3.474337844,3.679161134,7.858589631000001,0.0,2.087573601,13.407878962,1.858203754,5.008259593,0.0,0.910513012,6.826092663,16.967908795,0.0,0.0,14.910574200000001,2.768670696,11.081292004,0.0,0.0,0.0,7.581634232,0.0,0.947690742,2.239560848,0.0,0.0,1.139882859,6.197647980999999,4.097792651000001,0.910513012,1.139882859,10.999581463,8.140651808000001,0.947690742,4.686570775,2.406826369,1.61613409,9.804219846,0.910513012,0.947690742,221.69770356,1.139882859,8.604486574,0.910513012,2.583686412,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,6.374508024,0.0,0.0,0.947690742,111.224323519,5.761355704,5.686209804,0.0,0.0,8.310135839,1.291870106,0.910513012,68.06404819600002,6.544774529,1.820979954,2.406826369,3.379443707,17.973250993999997,326.81029194599995,8.360416293,124.161024384,4.970651201,18.140299266,0.0,10.251981427,6.97807991,1.291870106,0.0,0.947690742,0.0,1.820979954,0.0,0.947690742,1.139882859,4.738521327,0.0,3.5313771540000003,7.721669158,0.0,4.738521327,3.871353251,1.291870106,0.0,8.954044969,2.406826369,0.0,81.195887552,6.609976121,0.910513012,2.279744406,1.61613409,35.117189419,8.604486574,1.895409533,5.71685845,8.408213256,1.139882859,13.417560266,1.139882859,0.0,0.910513012,97.77681232,0.947690742,4.559554603,0.0,0.0,2.843085087,3.4371140440000003,9.821148174,0.947690742,0.910513012,1.291870106,0.0,3.753598099,0.910513012,0.0,0.947690742,1.858203754,0.0,0.156959331,0.038798186000000005,0.0538399,0.0,0.09776134300000001,0.0,0.0,0.0,0.0,0.15076974999999998,0.0,1.3365508840000002,0.0,0.023309486,0.0,1.95722919,0.0,0.0,0.0,3.0,3.0
196x196,1.291870106,0.0,3.875621685,17.243769284000003,6.634644916,4.289323389,2.731470392,15.592610284000001,0.0,1.139882859,18.298774898,6.198621125,3.11285006,0.0,0.910513012,1.139882859,3.698696475,1.762676287,1.762676287,13.015164667,1.820979954,10.948558757999999,1.762676287,3.525431547,0.0,1.762676287,0.0,5.288108113,1.291870106,0.0,0.0,2.9025591459999998,14.745111589,2.202383118,0.910513012,1.139882859,10.999581463,14.243778901,1.762676287,4.686570775,2.406826369,1.61613409,11.566896133,0.910513012,1.762676287,209.13257391000002,1.139882859,4.813664962,4.435944559,2.583686412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583686412,0.0,0.0,3.525431547,99.054907819,4.813664962,0.0,0.0,0.0,5.334290799,1.291870106,0.910513012,68.06404819600002,5.597083787,3.583656241,2.406826369,2.4317529650000003,27.602665992,326.81029194599995,10.12309258,116.596724514,5.785636746,34.005829516,0.0,12.014657714,3.054546393,1.291870106,0.0,0.0,1.762676287,1.820979954,0.0,0.0,2.9025591459999998,1.762676287,1.762676287,13.160792152,7.721669158,0.0,1.762676287,7.3967847980000005,1.291870106,0.0,5.163223357,2.406826369,0.0,77.689428401,6.609976121,0.910513012,2.279744406,1.61613409,33.239492139,4.813664962,0.0,5.71685845,10.985954061000001,1.139882859,16.677556489,1.139882859,0.0,0.910513012,79.65758541000001,3.525431547,8.084986149999999,1.762676287,0.0,0.0,3.4371140440000003,13.630155325999999,1.762676287,0.910513012,1.291870106,0.0,0.910513012,0.910513012,0.0,0.0,4.435944559,0.0,0.131562431,0.038798186000000005,0.06105511500000001,0.0,0.09368253700000001,0.0,0.0,0.0,0.0,0.237405762,0.0,0.768572757,0.0,0.0,0.038173646,2.1109600459999998,0.0,0.0,0.001947578,3.0,3.0
197x197,1.291870106,0.0,6.331273681,19.699421280000003,6.634644916,3.7544665970000004,2.731470392,5.015504544000001,0.0,1.139882859,8.949488653,0.910513012,3.11285006,1.227819495,0.910513012,1.139882859,4.9265159700000005,0.0,0.0,15.470816663,1.820979954,14.097141631,0.0,0.0,0.0,0.0,0.0,1.227819495,2.519689601,0.0,1.227819495,1.139882859,3.6346458640000003,5.885877461,0.910513012,1.139882859,10.999581463,8.420780561,0.0,4.686570775,2.406826369,1.61613409,11.032039341,2.1383325070000003,1.227819495,226.41777433000001,1.139882859,4.813664962,0.910513012,2.583686412,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,2.583686412,0.0,0.0,0.0,135.131872249,4.813664962,1.227819495,0.0,0.0,21.989413452,1.291870106,0.910513012,68.06404819600002,5.597083787,3.048799449,2.406826369,2.4317529650000003,23.164767671999996,326.81029194599995,9.588235788,147.232847134,4.022960459,18.140299266,0.0,10.251981427,1.291870106,1.291870106,0.0,0.0,0.0,1.820979954,0.0,1.227819495,1.139882859,0.0,0.0,5.039338408,7.721669158,0.0,0.0,6.327005247,1.291870106,0.0,6.391042852,2.406826369,0.0,78.697829507,6.609976121,0.910513012,2.279744406,1.61613409,30.723019294,4.813664962,0.0,5.71685845,16.05541251,1.139882859,9.626738654,1.139882859,0.0,0.910513012,107.30322862,0.0,4.559554603,0.0,0.0,0.0,3.4371140440000003,2.519689601,0.0,0.910513012,1.291870106,1.227819495,2.1383325070000003,0.910513012,0.0,0.0,2.1383325070000003,0.0,0.173308811,0.040544193000000006,0.051930964,0.025491347,0.09368253700000001,0.0,0.0,0.0,0.0,0.141174962,0.046094696,0.8263251100000001,0.0,0.0,0.291040897,1.930519603,0.0,0.0,0.100167978,3.0,3.0
198x198,0.0,0.0,0.0,18.794984265,6.634644916,5.237014131,3.679161134,14.560073686,0.0,2.087573601,22.693114596,7.146311867,3.716389487,0.0,0.910513012,6.826092663,15.676038688999999,1.762676287,1.762676287,14.910574200000001,2.768670696,12.843968291,1.762676287,3.525431547,0.0,9.344310519,0.0,6.235798855,0.947690742,0.0,0.0,2.9025591459999998,18.535933201,2.805922545,0.910513012,1.139882859,10.999581463,11.315847957999999,2.710367029,4.686570775,2.406826369,1.61613409,8.983209721,0.910513012,2.710367029,214.30830524,1.139882859,8.604486574,4.435944559,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,3.790821612,0.0,0.0,4.473122289,89.504820739,5.761355704,5.686209804,0.0,0.0,8.78094202,0.0,0.910513012,66.77217809000001,6.544774529,3.583656241,2.406826369,2.087573601,25.966670322,325.51842184,10.12309258,88.701536874,6.733327488,32.71395941,0.0,12.014657714,7.448886090999999,0.0,0.0,0.947690742,1.762676287,1.820979954,0.0,0.947690742,2.9025591459999998,6.501197614,1.762676287,11.524796482000001,6.429799052,0.0,6.501197614,7.3967847980000005,0.0,0.0,7.662174863,2.406826369,0.0,52.541264041,6.609976121,0.910513012,2.279744406,1.61613409,40.99614156,8.604486574,1.895409533,5.71685845,10.641774696999999,1.139882859,20.468378101,1.139882859,0.0,0.910513012,74.40957908,4.473122289,8.084986149999999,1.762676287,0.0,2.843085087,3.4371140440000003,20.867563288,2.710367029,0.910513012,0.0,0.0,3.753598099,0.910513012,0.0,0.947690742,5.383635301,0.0,0.156959331,0.035518082000000006,0.04157570100000001,0.0,0.09776134300000001,0.0,0.0,0.0,0.0,0.24700054999999999,0.0,0.913534174,0.0,0.023309486,0.038173646,2.065855667,0.0,0.0,0.001947578,3.0,3.0
199x199,0.0,0.0,2.455651996,21.250636261,6.634644916,4.702157339,3.679161134,3.982967946,0.0,2.087573601,13.343828351,1.858203754,3.716389487,1.227819495,0.910513012,6.826092663,16.903858183999997,0.0,0.0,17.366226196,2.768670696,15.992551164,0.0,0.0,0.0,7.581634232,0.0,2.175510237,2.175510237,0.0,1.227819495,1.139882859,7.425467476,6.489416888,0.910513012,1.139882859,10.999581463,5.492849618,0.947690742,4.686570775,2.406826369,1.61613409,8.448352929,2.1383325070000003,2.175510237,231.59350566,1.139882859,8.604486574,0.910513012,0.0,1.895409533,1.895409533,0.0,0.947690742,0.0,1.227819495,2.175510237,3.790821612,0.0,0.0,0.947690742,125.581785169,5.761355704,6.914029299,0.0,0.0,25.436064673,0.0,0.910513012,66.77217809000001,6.544774529,3.048799449,2.406826369,2.087573601,21.528772002,325.51842184,9.588235788,119.337659494,4.970651201,16.84842916,0.0,10.251981427,5.686209804,0.0,0.0,0.947690742,0.0,1.820979954,0.0,2.175510237,1.139882859,4.738521327,0.0,3.403342738,6.429799052,0.0,4.738521327,6.327005247,0.0,0.0,8.889994358,2.406826369,0.0,53.549665147,6.609976121,0.910513012,2.279744406,1.61613409,38.479668715,8.604486574,1.895409533,5.71685845,15.711233145999998,1.139882859,13.417560266,1.139882859,0.0,0.910513012,102.05522229,0.947690742,4.559554603,0.0,0.0,2.843085087,3.4371140440000003,9.757097563,0.947690742,0.910513012,0.0,1.227819495,4.981417594,0.910513012,0.0,0.947690742,3.086023249,0.0,0.198705711,0.03726408900000001,0.03245155,0.025491347,0.09776134300000001,0.0,0.0,0.0,0.0,0.15076974999999998,0.046094696,0.9712865270000001,0.0,0.023309486,0.291040897,1.8854152240000002,0.0,0.0,0.100167978,3.0,3.0
200x200,0.0,0.0,2.455651996,18.407551174,6.634644916,5.517142884,2.731470392,11.716988599,0.0,1.139882859,18.234724287,6.198621125,1.820979954,1.227819495,0.910513012,1.139882859,3.6346458640000003,1.762676287,1.762676287,15.470816663,1.820979954,15.859817918,1.762676287,3.525431547,0.0,1.762676287,0.0,6.515927608,1.227819495,0.0,1.227819495,2.9025591459999998,15.972931084,4.5940073550000005,0.910513012,1.139882859,10.999581463,11.595976711,1.762676287,4.686570775,2.406826369,1.61613409,10.211029216,2.1383325070000003,2.990495782,219.02837601000002,1.139882859,4.813664962,4.435944559,0.0,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,0.0,0.0,0.0,3.525431547,113.412369469,4.813664962,1.227819495,0.0,0.0,22.460219633,0.0,0.910513012,66.77217809000001,5.597083787,4.811475736,2.406826369,1.139882859,31.158186999999998,325.51842184,11.350912075,111.773359624,5.785636746,32.71395941,0.0,12.014657714,1.762676287,0.0,0.0,0.0,1.762676287,1.820979954,0.0,1.227819495,2.9025591459999998,1.762676287,1.762676287,13.032757736,6.429799052,0.0,1.762676287,9.852436794,0.0,0.0,5.099172746,2.406826369,0.0,50.043205996,6.609976121,0.910513012,2.279744406,1.61613409,36.601971434999996,4.813664962,0.0,5.71685845,18.288973951,1.139882859,16.677556489,1.139882859,0.0,0.910513012,83.93599538000001,3.525431547,8.084986149999999,1.762676287,0.0,0.0,3.4371140440000003,13.566104715,1.762676287,0.910513012,0.0,1.227819495,2.1383325070000003,0.910513012,0.0,0.0,5.6637640540000005,0.0,0.173308811,0.03726408900000001,0.03966676500000001,0.025491347,0.09368253700000001,0.0,0.0,0.0,0.0,0.237405762,0.046094696,0.40330839999999996,0.0,0.0,0.329214543,2.03914608,0.0,0.0,0.10211555600000001,3.0,3.0
201x201,1.291870106,0.0,3.875621685,20.086854371,1.820979954,5.237014131,3.679161134,18.435695371,0.0,2.087573601,19.17131974,7.146311867,5.008259593,0.0,0.910513012,6.826092663,14.561082425999999,1.762676287,1.762676287,10.096909238,2.768670696,8.030303329,1.762676287,3.525431547,0.0,9.344310519,0.0,6.235798855,2.239560848,0.0,0.0,2.9025591459999998,16.129106831999998,4.097792651000001,0.910513012,1.139882859,10.999581463,12.784643274,2.710367029,2.279744406,0.0,1.61613409,4.346362699,0.910513012,2.710367029,218.30973774,1.139882859,3.790821612,4.435944559,2.583686412,1.895409533,1.895409533,0.0,0.947690742,0.0,0.0,0.947690742,6.374508024,0.0,0.0,4.473122289,80.88348266899999,0.947690742,5.686209804,0.0,0.0,10.072812126,1.291870106,0.910513012,68.06404819600002,4.13794816,3.583656241,0.0,3.379443707,14.108482894000002,326.81029194599995,2.9025591459999998,122.057435764,4.326501119,17.157400356,0.0,12.014657714,8.740756197,1.291870106,0.0,0.947690742,1.762676287,1.820979954,0.0,0.947690742,2.9025591459999998,6.501197614,1.762676287,14.108482894000002,2.9080041960000003,0.0,6.501197614,7.3967847980000005,1.291870106,0.0,8.954044969,0.0,0.0,61.127963571,6.609976121,0.910513012,2.279744406,1.61613409,33.013600799,3.790821612,1.895409533,5.71685845,11.933644803,1.139882859,10.841639447,1.139882859,0.0,0.910513012,85.40499886000002,4.473122289,8.084986149999999,1.762676287,0.0,2.843085087,3.4371140440000003,22.159433393999997,2.710367029,0.910513012,1.291870106,0.0,3.753598099,0.910513012,0.0,0.947690742,5.383635301,0.0,0.156959331,0.038642669000000004,0.059654839,0.0,0.09776134300000001,0.0,0.0,0.0,0.0,0.24700054999999999,0.0,1.3365508840000002,0.0,0.023309486,0.038173646,1.958070961,0.0,0.0,0.001947578,3.0,3.0
202x202,1.291870106,0.0,6.331273681,22.542506367,1.820979954,4.702157339,3.679161134,7.858589631000001,0.0,2.087573601,9.822033495000001,1.858203754,5.008259593,1.227819495,0.910513012,6.826092663,15.788901920999999,0.0,0.0,12.552561234,2.768670696,11.178886202000001,0.0,0.0,0.0,7.581634232,0.0,2.175510237,3.4673803430000003,0.0,1.227819495,1.139882859,5.018641107,7.781286994,0.910513012,1.139882859,10.999581463,6.961644934,0.947690742,2.279744406,0.0,1.61613409,3.811505907,2.1383325070000003,2.175510237,235.59493816,1.139882859,3.790821612,0.910513012,2.583686412,1.895409533,1.895409533,0.0,0.947690742,0.0,1.227819495,2.175510237,6.374508024,0.0,0.0,0.947690742,116.96044709899999,0.947690742,6.914029299,0.0,0.0,26.727934779,1.291870106,0.910513012,68.06404819600002,4.13794816,3.048799449,0.0,3.379443707,9.670584574,326.81029194599995,2.3677023540000004,152.693558384,2.563824832,1.291870106,0.0,10.251981427,6.97807991,1.291870106,0.0,0.947690742,0.0,1.820979954,0.0,2.175510237,1.139882859,4.738521327,0.0,5.98702915,2.9080041960000003,0.0,4.738521327,6.327005247,1.291870106,0.0,10.181864464,0.0,0.0,62.136364677,6.609976121,0.910513012,2.279744406,1.61613409,30.497127954,3.790821612,1.895409533,5.71685845,17.003103252,1.139882859,3.790821612,1.139882859,0.0,0.910513012,113.05064207000001,0.947690742,4.559554603,0.0,0.0,2.843085087,3.4371140440000003,11.048967669,0.947690742,0.910513012,1.291870106,1.227819495,4.981417594,0.910513012,0.0,0.947690742,3.086023249,0.0,0.198705711,0.040388676000000005,0.050530688000000004,0.025491347,0.09776134300000001,0.0,0.0,0.0,0.0,0.15076974999999998,0.046094696,1.3943032370000001,0.0,0.023309486,0.291040897,1.777630518,0.0,0.0,0.100167978,3.0,3.0
203x203,1.291870106,0.0,6.331273681,19.699421280000003,1.820979954,5.517142884,2.731470392,15.592610284000001,0.0,1.139882859,14.712929431000001,6.198621125,3.11285006,1.227819495,0.910513012,1.139882859,2.519689601,1.762676287,1.762676287,10.657151701,1.820979954,11.046152956,1.762676287,3.525431547,0.0,1.762676287,0.0,6.515927608,2.519689601,0.0,1.227819495,2.9025591459999998,13.566104715,5.885877461,0.910513012,1.139882859,10.999581463,13.064772027,1.762676287,2.279744406,0.0,1.61613409,5.5741821940000005,2.1383325070000003,2.990495782,223.02980851,1.139882859,0.0,4.435944559,2.583686412,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,2.583686412,0.0,0.0,3.525431547,104.79103139899999,0.0,1.227819495,0.0,0.0,23.752089739,1.291870106,0.910513012,68.06404819600002,3.190257418,4.811475736,0.0,2.4317529650000003,19.299999572,326.81029194599995,4.130378641,145.129258514,3.3788103769999998,17.157400356,0.0,12.014657714,3.054546393,1.291870106,0.0,0.0,1.762676287,1.820979954,0.0,1.227819495,2.9025591459999998,1.762676287,1.762676287,15.616444148000001,2.9080041960000003,0.0,1.762676287,9.852436794,1.291870106,0.0,6.391042852,0.0,0.0,58.629905526,6.609976121,0.910513012,2.279744406,1.61613409,28.619430674,0.0,0.0,5.71685845,19.580844057,1.139882859,7.050817835,1.139882859,0.0,0.910513012,94.93141516,3.525431547,8.084986149999999,1.762676287,0.0,0.0,3.4371140440000003,14.857974820999999,1.762676287,0.910513012,1.291870106,1.227819495,2.1383325070000003,0.910513012,0.0,0.0,5.6637640540000005,0.0,0.173308811,0.040388676000000005,0.057745903,0.025491347,0.09368253700000001,0.0,0.0,0.0,0.0,0.237405762,0.046094696,0.8263251100000001,0.0,0.0,0.329214543,1.931361374,0.0,0.0,0.10211555600000001,3.0,3.0
