coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Endothelial2,Astrocytecells
221x221,0.889687542,6.483075197,59.074146080999995,7.673087689000001,0.889687542,122.09811236999998,9.566208381000001,8.448423358,2.184144948,0.0,13.753587716000002,0.0,57.65627700100001,1.299905543,0.0,2.700450839,7.995274717,2.141186239,1.294457406,19.954996711,3.079298803,2.5800900999999996,0.0,0.0,1.819299581,0.0,2.141186239,3.1536275490000003,7.018989949,0.0,0.0,0.929612039,36.739976758000005,32.737647914,0.0,0.0,6.010372131,7.998348075000001,0.0,0.0,0.889687542,2.56032792,24.124764610999996,0.929612039,0.929612039,2.224069445,2.1214652529999998,3.869073339,6.2929903000000005,14.839796417,1.7708927349999999,1.294457406,3.0254256440000002,6.494147774,0.929612039,0.0,3.079298803,12.149617086000001,3.079298803,1.77939326,4.029042242,32.013208852,6.560684302,6.307237119,0.0,1.7708927349999999,3.883261708,2.599813489,0.889687542,2.588888782,11.612392572000001,12.192423995999999,0.0,0.841280696,121.410287429,30.616418055999997,0.889687542,4.708015935000001,2.5800900999999996,2.2295175819999997,0.0,3.478576324,1.294457406,0.0,0.0,0.0,6.563290227,4.359781517,1.280184557,0.0,0.0,2.660580277,1.280184557,9.708845735,2.574641963,150.78189884,3.883261708,14.970638993,6.18995187,20.899140426,4.812873747,0.0,0.0,100.31189489900001,8.713829495999999,0.0,0.0,3.9151313620000003,2.700450839,7.052060462,0.841280696,3.4410941850000003,22.651751312,0.929612039,0.841280696,0.0,0.0,1.280184557,3.5018630120000003,5.868084140000001,9.99096108,29.007782225000003,0.0,0.0,0.0,4.812873747,2.184144948,0.841280696,5.686026136000001,10.577364487,2.2295175819999997,0.841280696,0.0,0.0,26.203890896999997,0.020164484,0.115214341,0.22351436299999997,0.097269474,0.0,0.103424164,0.0,0.416535114,0.0,0.0,0.015404778999999999,0.0,2.8385491189999996,0.0,0.0,0.019623415,0.866710175,0.00021435,0.062494513,0.0,3.0,3.0,"[1, 2, 3]"
222x222,1.518533446,8.369631281,62.634808418999995,8.293505386,0.889687542,125.23386983399999,7.671183298000001,8.864862245,2.184144948,0.0,12.903871903,0.0,55.48746221100001,1.9287514469999998,0.0,1.859170143,7.570430869,1.9287514469999998,1.92330331,21.000272099,3.079298803,6.982033134,0.628845904,0.0,1.819299581,0.628845904,1.299905543,3.1536275490000003,10.163278633000001,0.0,0.0,0.929612039,36.102661855,36.502307838,0.0,0.628845904,7.896928214999999,7.157067379000001,0.0,1.257719583,1.518533446,3.189173824,21.388452192999996,0.929612039,0.929612039,24.861485525000003,1.909030461,4.497919243,6.921836204000001,20.915868563,0.929612039,1.294457406,2.184144948,8.380703858,0.929612039,0.628845904,3.079298803,14.027689133,3.079298803,1.77939326,5.286761825,35.344164672000005,8.234846115,10.080331258,0.0,0.929612039,6.398704217000001,2.599813489,0.889687542,8.877419693,14.119392043000001,8.827265674,0.0,0.0,129.338678179,58.70467446,2.147407125,10.988070394,3.2089360039999995,2.8583634859999996,0.0,9.138204775,2.5521769890000003,0.0,0.0,0.0,6.563290227,4.147346725,1.280184557,0.628845904,0.628845904,4.334742090000001,1.280184557,10.125284622,3.832361546,125.49902967999999,5.769817792,11.588684115,5.348671174,22.785696509999998,6.07059333,0.0,0.0,170.069661479,14.152596619999999,0.0,0.628845904,3.0738506660000002,2.488016047,5.785909058,0.628845904,3.228659393,22.014436408999998,1.558457943,0.0,0.0,0.0,1.909030461,5.5923937200000005,8.383526649,10.407399967,30.265501808000003,0.0,0.0,0.0,4.812873747,2.812990852,0.0,4.632308609000001,14.350458626,2.2295175819999997,1.257719583,0.0,0.0,27.87805271,0.020164484,0.10149218499999998,0.18626064599999997,0.09376517000000001,0.0,0.052191128999999996,0.0,0.291613198,0.0,0.0,0.015404778999999999,0.0,2.502145352,0.0,0.028612979,0.028641848,0.866710175,0.00021435,0.053331325,0.0,3.0,3.0,"[1, 2, 4]"
223x223,1.518533446,4.486369573,60.887200332999996,8.228487591,0.889687542,127.75774082099998,6.311792577,7.117254159,0.889687542,0.0,13.680141443,0.0,60.986959731,1.9287514469999998,0.0,2.700450839,7.958536894,2.770032143,0.628845904,11.486216515,3.079298803,6.982033134,0.628845904,0.0,1.819299581,0.628845904,2.141186239,1.859170143,10.163278633000001,0.0,0.0,0.929612039,38.626532842,39.026178825,0.0,0.628845904,7.896928214999999,5.409459293,0.0,1.257719583,1.518533446,3.189173824,13.103334545000001,0.929612039,0.929612039,23.567028119,2.7503111569999996,1.909030461,5.6273787980000005,12.697102484,1.7708927349999999,0.0,1.730968238,7.086246451999999,0.929612039,0.628845904,3.079298803,8.784984164,3.079298803,1.77939326,5.286761825,26.539511552,9.076126811,7.491442476,0.0,1.7708927349999999,2.515442509,2.599813489,0.889687542,6.288530911,14.054374247999998,9.603535214,0.0,0.841280696,133.803584258,29.770817796,2.147407125,12.217483974999999,3.2089360039999995,2.8583634859999996,0.0,6.549315993,1.257719583,0.0,0.0,0.0,5.268832821,2.3997386389999997,1.280184557,0.628845904,0.628845904,5.176022786000001,1.280184557,8.377676536000001,2.53790414,124.52972469,1.886556084,17.412620669,6.18995187,21.491239103999998,2.1873316220000003,0.0,0.0,123.073912559,17.517754941999996,0.0,0.628845904,2.620673956,3.329296743,8.309780045,1.4701266,4.069940089,24.538307395999997,1.558457943,0.841280696,0.0,0.0,1.909030461,7.274957151000001,8.383526649,11.248680663,23.793275787000002,0.0,0.0,0.0,0.929612039,1.518533446,0.841280696,5.020414634000001,11.761569844,2.2295175819999997,2.099000279,0.0,0.0,23.541588090999998,0.020164484,0.109407892,0.22351436299999997,0.113293264,0.0,0.083442887,0.0,0.309135465,0.0,0.0,0.015404778999999999,0.0,2.5915594769999997,0.0,0.028612979,0.028641848,0.866710175,0.00021435,0.062494513,0.0,3.0,3.0,"[1, 3, 4]"
224x224,1.518533446,5.769817792,62.17618357199999,10.817376373000002,0.889687542,126.45783527799999,8.895148742,8.406237398,2.184144948,0.0,8.469489613,0.0,66.12192719100001,0.628845904,0.0,2.700450839,7.953088757000001,1.4701266,1.92330331,16.641862427,1.77939326,5.682127591,0.628845904,0.0,1.819299581,0.628845904,0.841280696,3.1536275490000003,4.963588265,0.0,0.0,0.929612039,38.626532842,39.026178825,0.0,0.628845904,7.896928214999999,7.998348075000001,0.0,1.257719583,1.518533446,3.189173824,22.153797025999996,0.929612039,0.929612039,24.861485525000003,2.7503111569999996,4.497919243,6.921836204000001,20.457243716,1.7708927349999999,1.294457406,3.0254256440000002,3.1810134899999998,0.929612039,0.628845904,1.77939326,16.55156012,1.77939326,1.77939326,5.286761825,38.174533094,7.7762212680000005,10.080331258,0.0,1.7708927349999999,6.398704217000001,0.0,0.889687542,8.877419693,10.143630227,9.592610507,0.0,0.841280696,135.07611991099998,59.545955156,2.147407125,13.511941381,1.909030461,1.558457943,0.0,9.138204775,2.5521769890000003,0.0,0.0,0.0,3.9634767379999998,4.988627421,1.280184557,0.628845904,0.628845904,5.176022786000001,1.280184557,10.966565318,3.832361546,89.26568523,5.769817792,18.701603908,3.590138381,22.785696509999998,6.07059333,0.0,0.0,163.113884249,14.917941453,0.0,0.628845904,3.9151313620000003,3.329296743,8.309780045,1.4701266,1.4701266,8.938616546,1.558457943,0.841280696,0.0,0.0,1.909030461,7.274957151000001,7.083621106000001,11.248680663,28.965596265000002,0.0,0.0,0.0,4.812873747,2.812990852,0.841280696,6.314872040000001,9.150768258,0.929612039,2.099000279,0.0,0.0,28.719333405999997,0.020164484,0.090989449,0.21797262999999997,0.145828782,0.0,0.071214312,0.0,0.32986392800000003,0.0,0.0,0.015404778999999999,0.0,2.8894423909999993,0.0,0.028612979,0.028641848,0.866710175,0.00021435,0.062494513,0.0,3.0,3.0,"[2, 3, 4]"
225x225,0.690985953,7.8650655590000005,96.206210771,14.237313070999999,0.34548853,120.643566449,11.639190265,9.830413720000001,1.294457406,0.0,19.111755764,0.0,64.06489654500001,1.299905543,3.454715776,2.700450839,13.183512628999999,2.832172192,1.294457406,18.644978246,1.299905543,14.68352597,0.0,0.34548853,2.141781109,4.32149516,2.141186239,6.263137155,6.474790937,0.34548853,1.0364793,0.929612039,41.22289399099999,39.692890399999996,1.727344509,0.0,5.466173119,6.218954815,0.0,0.0,0.690985953,6.020989413000001,25.437714910999997,1.2751005690000001,0.929612039,9.133855231,2.1214652529999998,3.869073339,14.081153875,24.982993777,1.7708927349999999,1.294457406,2.135738102,6.839636304,0.929612039,0.0,1.990891496,14.398287988,1.299905543,0.0,3.1393547,49.079294156,12.26407098,6.652725649000001,0.0,2.1163812650000002,6.653057992,2.945302019,1.727344509,3.9708791440000004,12.648871872,18.019694814,0.86668054,1.707961236,152.642143719,37.52629997,1.733316984,10.903891882,5.695397446,3.956862091,0.34548853,5.352892121,1.294457406,1.0364793,0.34548853,0.0,6.312601357,4.359781517,3.183344397,0.690985953,0.0,2.4618786879999996,2.316663857,15.757791712,4.1323084560000005,165.983624349,3.883261708,14.720075706,7.718720373,29.179507976999997,4.812873747,0.0,0.690985953,143.679336818,14.400281781,0.34548853,0.0,2.8267240549999997,3.736930139,7.146864939,1.186769226,4.653263255000001,22.231402882,2.141781109,2.57459768,0.0,0.34548853,1.9711705099999999,17.121754139999997,12.21636781,18.786735776,46.470904168000004,1.21216907,1.21216907,0.690985953,8.097884749,2.330936706,2.398947189,6.670456685,14.37769088,4.647848044,4.647430719,0.0,0.0,46.513269523999995,0.014057076,0.12586345599999998,0.097984562,0.12117993299999999,0.0,0.103424164,0.0,0.41653511400000004,0.0,0.0,0.000229578,0.0,3.1704748219999996,0.0,0.0,0.0,1.1114500470000002,0.013278390000000001,0.013968096999999999,0.0,4.0,4.0,"[0, 1, 2, 3]"
226x226,1.319831857,9.751621643,99.766873109,14.857730768,0.34548853,123.77932391300001,9.744165182,10.246852607000001,1.294457406,0.0,18.262039951000002,0.0,61.896081755000004,1.9287514469999998,3.454715776,1.859170143,12.758668781,2.6197374,1.92330331,19.690253634,1.299905543,19.085469004,0.628845904,0.34548853,2.141781109,4.950341064,1.299905543,6.263137155,9.619079621,0.34548853,1.0364793,0.929612039,40.585579087999996,43.457550323999996,1.727344509,0.628845904,7.352729202999999,5.377674119,0.0,1.257719583,1.319831857,6.649835317000001,22.701402493,1.2751005690000001,0.929612039,31.771271311,1.909030461,4.497919243,14.709999779,31.059065923000002,0.929612039,1.294457406,1.294457406,8.726192388,0.929612039,0.628845904,1.990891496,16.276360035,1.299905543,0.0,4.397074283,52.410249976,13.938232793000001,10.425819788,0.0,1.2751005690000001,9.168500501,2.945302019,1.727344509,10.259410055,15.155871343000001,14.654536492,0.86668054,0.86668054,160.570534469,65.614556374,2.991036567,17.183946341,6.32424335,4.585707995,0.34548853,11.012520572,2.5521769890000003,1.0364793,0.34548853,0.0,6.312601357,4.147346725,3.183344397,1.319831857,0.628845904,4.136040501,2.316663857,16.174230598999998,5.390028039000001,140.70075518899998,5.769817792,11.338120828000001,6.877439677,31.066064061,6.07059333,0.0,0.690985953,213.43710339799998,19.839048905,0.34548853,0.628845904,1.985443359,3.5244953470000002,5.880713535,0.974334434,4.440828463,21.594087979,2.7706270130000004,1.733316984,0.0,0.34548853,2.6000164139999997,19.212284848,14.731810319,19.203174663,47.728623751,1.21216907,1.21216907,0.690985953,8.097884749,2.9597826100000004,1.5576664930000002,5.616739158000001,18.150785018999997,4.647848044,5.063869606,0.0,0.0,48.187431337,0.014057076,0.1121413,0.060730845000000006,0.117675629,0.0,0.052191128999999996,0.0,0.291613198,0.0,0.0,0.000229578,0.0,2.834071055,0.0,0.028612979,0.009018433,1.1114500470000002,0.013278390000000001,0.0048049090000000004,0.0,4.0,4.0,"[0, 1, 2, 4]"
227x227,1.319831857,5.868359935000001,98.019265023,14.792712973,0.34548853,126.30319490000001,8.384774461,8.499244521000001,0.0,0.0,19.038309491000003,0.0,67.395579275,1.9287514469999998,3.454715776,2.700450839,13.146774806,3.461018096,0.628845904,10.17619805,1.299905543,19.085469004,0.628845904,0.34548853,2.141781109,4.950341064,2.141186239,4.968679749,9.619079621,0.34548853,1.0364793,0.929612039,43.109450075,45.981421311,1.727344509,0.628845904,7.352729202999999,3.6300660330000003,0.0,1.257719583,1.319831857,6.649835317000001,14.416284845,1.2751005690000001,0.929612039,30.476813905,2.7503111569999996,1.909030461,13.415542373000001,22.840299844,1.7708927349999999,0.0,0.841280696,7.431734982,0.929612039,0.628845904,1.990891496,11.033655066000001,1.299905543,0.0,4.397074283,43.605596856000005,14.779513489000001,7.836931006,0.0,2.1163812650000002,5.285238793,2.945302019,1.727344509,7.670521272999999,15.090853547999998,15.430806032,0.86668054,1.707961236,165.035440548,36.68069971,2.991036567,18.413359922,6.32424335,4.585707995,0.34548853,8.42363179,1.257719583,1.0364793,0.34548853,0.0,5.018143951,2.3997386389999997,3.183344397,1.319831857,0.628845904,4.977321197,2.316663857,14.426622513,4.095570633,139.731450199,1.886556084,17.162057382,7.718720373,29.771606655,2.1873316220000003,0.0,0.690985953,166.441354478,23.204207227,0.34548853,0.628845904,1.5322666489999999,4.365776043,8.404584522,1.8156151299999999,5.282109159,24.117958966000003,2.7706270130000004,2.57459768,0.0,0.34548853,2.6000164139999997,20.894848278999998,14.731810319,20.044455359,41.25639773,1.21216907,1.21216907,0.690985953,4.214623041,1.6653252040000002,2.398947189,6.0048451830000005,15.561896237,4.647848044,5.905150302,0.0,0.0,43.850966717999995,0.014057076,0.120057007,0.097984562,0.137203723,0.0,0.083442887,0.0,0.309135465,0.0,0.0,0.000229578,0.0,2.92348518,0.0,0.028612979,0.009018433,1.1114500470000002,0.013278390000000001,0.013968096999999999,0.0,4.0,4.0,"[0, 1, 3, 4]"
228x228,1.319831857,7.151808153999999,99.308248262,17.381601755,0.34548853,125.003289357,10.968130626,9.788227760000002,1.294457406,0.0,13.827657661000002,0.0,72.530546735,0.628845904,3.454715776,2.700450839,13.141326669000001,2.1611125529999997,1.92330331,15.331843962,0.0,17.785563461,0.628845904,0.34548853,2.141781109,4.950341064,0.841280696,6.263137155,4.419389253,0.34548853,1.0364793,0.929612039,43.109450075,45.981421311,1.727344509,0.628845904,7.352729202999999,6.218954815,0.0,1.257719583,1.319831857,6.649835317000001,23.466747326,1.2751005690000001,0.929612039,31.771271311000003,2.7503111569999996,4.497919243,14.709999779,30.600441076,1.7708927349999999,1.294457406,2.135738102,3.52650202,0.929612039,0.628845904,0.690985953,18.800231022000002,0.0,0.0,4.397074283,55.240618398,13.479607946000002,10.425819788,0.0,2.1163812650000002,9.168500501,0.34548853,1.727344509,10.259410055,11.180109526999999,15.419881324999999,0.86668054,1.707961236,166.307976201,66.45583707,2.991036567,19.707817328,5.024337807,3.285802452,0.34548853,11.012520572,2.5521769890000003,1.0364793,0.34548853,0.0,3.712787868,4.988627421,3.183344397,1.319831857,0.628845904,4.977321197,2.316663857,17.015511295,5.390028039000001,104.467410739,5.769817792,18.451040621,5.118906884,31.066064061,6.07059333,0.0,0.690985953,206.48132616799998,20.604393738,0.34548853,0.628845904,2.826724055,4.365776043,8.404584522,1.8156151299999999,2.68229567,8.518268116,2.7706270130000004,2.57459768,0.0,0.34548853,2.6000164139999997,20.894848278999998,13.431904776,20.044455359,46.428718208,1.21216907,1.21216907,0.690985953,8.097884749,2.95978261,2.398947189,7.299302589,12.951094651,3.3479425010000003,5.905150302,0.0,0.0,49.028712033,0.014057076,0.10163856399999999,0.092442829,0.169739241,0.0,0.071214312,0.0,0.329863928,0.0,0.0,0.000229578,0.0,3.221368094,0.0,0.028612979,0.009018433,1.1114500470000002,0.013278390000000001,0.013968096999999999,0.0,4.0,4.0,"[0, 2, 3, 4]"
229x229,0.628845904,8.369631281,86.441142865,14.272092148999999,0.0,117.32021952100001,10.195054285000001,9.706142941,1.294457406,0.0,17.135710765000002,0.0,74.63840230299999,1.9287514469999998,3.454715776,2.700450839,10.986311284,2.770032143,1.92330331,19.149543968,1.299905543,17.357998893,0.628845904,0.0,1.7962925790000002,3.2228709529999997,2.141186239,3.1536275490000003,9.273591091,0.0,0.0,0.929612039,39.309021636,38.725985594,1.727344509,0.628845904,7.007240673,6.218954815,0.0,1.257719583,0.628845904,6.649835317000001,24.684570453,0.929612039,0.929612039,26.588830034,2.7503111569999996,4.497919243,12.982529668,20.844436539,1.7708927349999999,1.294457406,2.135738102,8.380703858,0.929612039,0.628845904,1.299905543,17.418240660000002,1.299905543,0.0,4.397074283,46.355651876,13.397523127,10.080331258000001,0.0,1.7708927349999999,8.132021201,2.599813489,1.727344509,8.877419693,16.64326303,13.873692229,0.86668054,1.707961236,149.740971019,59.545955156,2.991036567,13.488934379,4.942252988,4.585707995,0.0,8.248517233,2.5521769890000003,0.0,0.0,0.0,5.621615404,4.988627421,2.146865097,0.628845904,0.628845904,4.286335244,1.280184557,13.560590367,4.699042086,165.08612398900001,5.769817792,17.332490119,5.300264328000001,29.684073698999995,6.07059333,0.0,0.0,187.807272098,20.094697621,0.0,0.628845904,2.135738102,3.329296743,7.3681052220000005,1.4701266,4.936620629,22.735968604,2.425138483,2.57459768,0.0,0.0,1.909030461,6.385269609,12.658828435,15.552967851,44.964620412,0.86668054,0.86668054,0.0,7.406898796,1.92330331,1.707961236,6.262823289,16.077803135,3.956862091,5.559661772,0.0,0.0,45.919202427,0.014057076,0.145678232,0.08471545899999999,0.148988979,0.0,0.103424164,0.0,0.44904923500000005,0.0,0.0,0.000229578,0.0,3.607232113,0.0,0.028612979,0.009018433,1.092667022,0.013278390000000001,0.013968096999999999,0.0,4.0,4.0,"[1, 2, 3, 4]"
230x230,1.580673495,7.8650655590000005,84.412587081,14.237313070999999,1.235176072,146.623199099,9.780020122,6.112065383000001,2.184144948,0.0,19.111755764,0.0,66.61422453200001,1.299905543,3.454715776,0.841280696,9.465164291999999,2.832172192,1.294457406,22.203667613,3.079298803,14.68352597,0.0,0.34548853,2.101856612,4.32149516,2.141186239,4.403967012,6.4348664399999995,0.34548853,1.0364793,0.0,35.325128452,41.072303383000005,1.727344509,0.0,6.3558606609999995,5.209562738000001,0.0,0.0,1.580673495,6.020989413000001,28.106734243,0.34548853,0.0,8.204243192,2.1214652529999998,3.869073339,10.362805538,24.903216894,0.841280696,1.294457406,3.025425644,6.839636304,0.0,0.0,3.7702847559999997,12.539117845,3.079298803,1.77939326,2.169872099,48.069902079,10.404900837,2.934377312,0.0,1.186769226,6.653057992,2.945302019,2.617032051,3.9708791440000004,12.648871872,17.939917931,0.86668054,1.707961236,148.34072399899998,37.52629997,2.623004526,11.793579423999999,5.695397446,3.027250052,0.34548853,6.242579663,1.294457406,1.0364793,0.34548853,0.0,8.981620689,3.4301694780000003,3.183344397,0.690985953,0.0,2.4219541909999998,2.316663857,12.039443375,4.1323084560000005,165.983624349,3.883261708,17.389095038,6.749237772,15.194697539,3.883261708,0.0,0.690985953,142.74972477900002,13.430799180000001,0.34548853,0.0,4.606117315,1.877759996,7.956714128,1.186769226,4.653263255000001,23.041252071,1.21216907,2.57459768,0.0,0.34548853,1.9711705099999999,17.081829643,11.206975733,17.817253175,33.41545129,1.21216907,1.21216907,0.690985953,7.16827271,3.220624248,2.398947189,7.520237906,11.588905543,3.7182360049999996,4.647430719,0.0,0.0,39.846606071,0.03422156,0.11384694,0.273557035,0.12100081499999998,0.0,0.103424164,0.0,0.41653511400000004,0.0,0.0,0.015175201,0.0,3.1704748219999996,0.0,0.0,0.019623415,1.1809853630000002,0.01306404,0.067299422,0.0,4.0,4.0,"[0, 1, 2, 3]"
231x231,2.209519399,9.751621643,87.973249419,14.857730768,1.235176072,149.758956563,7.884995039,6.528504270000001,2.184144948,0.0,18.262039951000002,0.0,64.44540974200001,1.9287514469999998,3.454715776,0.0,9.040320443999999,2.6197374,1.92330331,23.248943001,3.079298803,19.085469004,0.628845904,0.34548853,2.101856612,4.950341064,1.299905543,4.403967012,9.579155124,0.34548853,1.0364793,0.0,34.687813549,44.836963307000005,1.727344509,0.628845904,8.242416745,4.368282042000001,0.0,1.257719583,2.209519399,6.649835317000001,25.370421825,0.34548853,0.0,30.841659272,1.909030461,4.497919243,10.991651442,30.97928904,0.0,1.294457406,2.184144948,8.726192388,0.0,0.628845904,3.7702847559999997,14.417189892,3.079298803,1.77939326,3.427591682,51.400857899,12.079062650000001,6.707471451,0.0,0.34548853,9.168500501,2.945302019,2.617032051,10.259410055,15.155871343000001,14.574759609000001,0.86668054,0.86668054,156.26911474899998,65.614556374,3.880724109,18.073633883,6.32424335,3.6560959559999997,0.34548853,11.902208114,2.5521769890000003,1.0364793,0.34548853,0.0,8.981620689,3.217734686,3.183344397,1.319831857,0.628845904,4.096116004,2.316663857,12.455882262,5.390028039000001,140.70075518899998,5.769817792,14.00714016,5.907957076,17.081253623000002,5.140981291,0.0,0.690985953,212.507491359,18.869566304,0.34548853,0.628845904,3.764836619,1.6653252040000002,6.690562723999999,0.974334434,4.440828463,22.403937168,1.8410149740000001,1.733316984,0.0,0.34548853,2.6000164139999997,19.172360351000002,13.722418242,18.233692062,34.673170873000004,1.21216907,1.21216907,0.690985953,7.16827271,3.8494701520000003,1.5576664930000002,6.466520379,15.361999681999999,3.7182360049999996,5.063869606,0.0,0.0,41.520767884,0.03422156,0.10012478400000001,0.23630331799999998,0.117496511,0.0,0.052191128999999996,0.0,0.291613198,0.0,0.0,0.015175201,0.0,2.834071055,0.0,0.028612979,0.028641848,1.1809853630000002,0.01306404,0.058136234,0.0,4.0,4.0,"[0, 1, 2, 4]"
232x232,2.209519399,5.868359935000001,86.225641333,14.792712973,1.235176072,152.28282754999998,6.525604317999999,4.780896184,0.889687542,0.0,19.038309491000003,0.0,69.944907262,1.9287514469999998,3.454715776,0.841280696,9.428426469,3.461018096,0.628845904,13.734887417,3.079298803,19.085469004,0.628845904,0.34548853,2.101856612,4.950341064,2.141186239,3.109509606,9.579155124,0.34548853,1.0364793,0.0,37.211684536,47.360834294,1.727344509,0.628845904,8.242416745,2.620673956,0.0,1.257719583,2.209519399,6.649835317000001,17.085304176999998,0.34548853,0.0,29.547201866,2.7503111569999996,1.909030461,9.697194035999999,22.760522961,0.841280696,0.0,1.730968238,7.431734982,0.0,0.628845904,3.7702847559999997,9.174484923000001,3.079298803,1.77939326,3.427591682,42.596204779000004,12.920343346000001,4.118582669,0.0,1.186769226,5.285238793,2.945302019,2.617032051,7.670521272999999,15.090853547999998,15.351029148999999,0.86668054,1.707961236,160.73402082799998,36.68069971,3.880724109,19.303047464000002,6.32424335,3.6560959559999997,0.34548853,9.313319332,1.257719583,1.0364793,0.34548853,0.0,7.687163282999999,1.4701266,3.183344397,1.319831857,0.628845904,4.9373967,2.316663857,10.708274176,4.095570633,139.731450199,1.886556084,19.831076714,6.749237772,15.786796217000001,1.257719583,0.0,0.690985953,165.51174243900002,22.234724626000002,0.34548853,0.628845904,3.311659909,2.5066059000000003,9.214433711,1.8156151299999999,5.282109159,24.927808155,1.8410149740000001,2.57459768,0.0,0.34548853,2.6000164139999997,20.854923782,13.722418242,19.074972758,28.200944852,1.21216907,1.21216907,0.690985953,3.285011002,2.555012746,2.398947189,6.854626404,12.773110899999999,3.7182360049999996,5.905150302,0.0,0.0,37.184303265,0.03422156,0.108040491,0.273557035,0.137024605,0.0,0.083442887,0.0,0.309135465,0.0,0.0,0.015175201,0.0,2.92348518,0.0,0.028612979,0.028641848,1.1809853630000002,0.01306404,0.067299422,0.0,4.0,4.0,"[0, 1, 3, 4]"
233x233,2.209519399,7.151808153999999,87.514624572,17.381601755,1.235176072,150.98292200699998,9.108960483,6.069879423000001,2.184144948,0.0,13.827657661000002,0.0,75.079874722,0.628845904,3.454715776,0.841280696,9.422978332,2.1611125529999997,1.92330331,18.890533329,1.77939326,17.785563461,0.628845904,0.34548853,2.101856612,4.950341064,0.841280696,4.403967012,4.379464756,0.34548853,1.0364793,0.0,37.211684536,47.360834294,1.727344509,0.628845904,8.242416745,5.209562738000001,0.0,1.257719583,2.209519399,6.649835317000001,26.135766658,0.34548853,0.0,30.841659272,2.7503111569999996,4.497919243,10.991651442,30.520664192999998,0.841280696,1.294457406,3.025425644,3.52650202,0.0,0.628845904,2.470379213,16.941060879000002,1.77939326,1.77939326,3.427591682,54.231226321,11.620437803000002,6.707471451,0.0,1.186769226,9.168500501,0.34548853,2.617032051,10.259410055,11.180109526999999,15.340104441999998,0.86668054,1.707961236,162.006556481,66.45583707,3.880724109,20.59750487,5.024337807,2.3561904129999998,0.34548853,11.902208114,2.5521769890000003,1.0364793,0.34548853,0.0,6.381807199999999,4.059015382,3.183344397,1.319831857,0.628845904,4.9373967,2.316663857,13.297162958,5.390028039000001,104.467410739,5.769817792,21.120059953000002,4.149424283,17.081253623000002,5.140981291,0.0,0.690985953,205.551714129,19.634911137,0.34548853,0.628845904,4.6061173150000005,2.5066059000000003,9.214433711,1.8156151299999999,2.68229567,9.328117305,1.8410149740000001,2.57459768,0.0,0.34548853,2.6000164139999997,20.854923782,12.422512699,19.074972758,33.373265329999995,1.21216907,1.21216907,0.690985953,7.16827271,3.849470152,2.398947189,8.14908381,10.162309314,2.418330462,5.905150302,0.0,0.0,42.36204858,0.03422156,0.089622048,0.268015302,0.169560123,0.0,0.071214312,0.0,0.329863928,0.0,0.0,0.015175201,0.0,3.221368094,0.0,0.028612979,0.028641848,1.1809853630000002,0.01306404,0.067299422,0.0,4.0,4.0,"[0, 2, 3, 4]"
